year,month,day,run,leg,mileage,#scat,comments
2000,1,17,1,C,15.7,1,na
2000,1,17,1,C,15.9,1,na
2000,1,17,1,C,16.2,1,na
2000,1,17,1,C,16.6,1,na
2000,1,17,1,C,16.7,1,na
2000,1,17,1,C,16.8,1,na
2000,1,17,1,C,17.1,2,na
2000,1,17,1,C,17.7,2,na
2000,1,17,1,D,18,1,na
2000,1,17,1,D,18.1,1,na
2000,1,17,1,D,18.7,1,na
2000,1,17,1,D,18.9,1,na
2000,1,17,1,D,19,1,na
2000,1,17,1,D,19.5,1,na
2000,1,17,1,D,19.8,2,na
2000,1,17,1,D,19.9,1,na
2000,1,17,1,D,20.2,2,na
2000,1,17,1,D,20.5,1,na
2000,1,17,1,D,21.1,1,na
2000,1,17,1,D,21.3,2,na
2000,1,17,1,D,21.4,3,na
2000,1,17,1,D,21.5,1,na
2000,1,17,1,D,21.6,1,na
2000,1,17,1,D,21.7,3,na
2000,1,17,1,D,21.9,4,na
2000,1,17,1,D,22.1,1,na
2000,1,17,1,D,22.2,1,na
2000,1,17,1,D,22.3,6,na
2000,1,17,1,D,22.5,2,na
2000,1,17,1,D,23.4,1,{ATV_END_MILEAGE_=_23.8};{Note:__Sample_period_was_7_days_long}
2000,1,24,2,A,0.1,1,na
2000,1,24,2,A,0.4,1,na
2000,1,24,2,A,0.9,1,na
2000,1,24,2,A,1,2,na
2000,1,24,2,A,1.1,1,na
2000,1,24,2,A,1.2,1,na
2000,1,24,2,A,1.5,1,na
2000,1,24,2,A,1.7,1,na
2000,1,24,2,A,1.9,1,na
2000,1,24,2,A,2,1,na
2000,1,24,2,A,2.3,1,na
2000,1,24,2,A,2.4,2,na
2000,1,24,2,A,2.6,1,na
2000,1,24,2,A,2.9,1,na
2000,1,24,2,A,3.3,1,na
2000,1,24,2,A,4.9,1,na
2000,1,24,2,A,5.8,1,na
2000,1,24,2,A,6.2,2,na
2000,1,24,2,B,6.6,1,na
2000,1,24,2,B,7.3,1,na
2000,1,24,2,B,8.4,1,na
2000,1,24,2,B,9,1,na
2000,1,24,2,B,9.1,1,na
2000,1,24,2,B,10.3,1,na
2000,1,24,2,B,10.9,1,na
2000,1,24,2,C,11.3,1,na
2000,1,24,2,C,11.8,1,na
2000,1,24,2,C,12.1,1,na
2000,1,24,2,C,13.2,1,na
2000,1,24,2,C,13.7,1,na
2000,1,24,2,C,14.2,1,na
2000,1,24,2,C,14.8,1,na
2000,1,24,2,C,15,1,na
2000,1,24,2,C,15.3,1,na
2000,1,24,2,C,15.9,1,na
2000,1,24,2,C,16.1,1,na
2000,1,24,2,C,16.4,1,na
2000,1,24,2,C,16.5,1,na
2000,1,24,2,C,17.1,1,na
2000,1,24,2,C,17.4,1,na
2000,1,24,2,D,17.9,1,na
2000,1,24,2,D,18.4,1,na
2000,1,24,2,D,19.9,1,na
2000,1,24,2,D,20.1,1,na
2000,1,24,2,D,20.2,1,na
2000,1,24,2,D,20.5,1,na
2000,1,24,2,D,20.6,1,na
2000,1,24,2,D,20.8,1,na
2000,1,24,2,D,20.9,1,na
2000,1,24,2,D,21.2,1,na
2000,1,24,2,D,21.6,1,na
2000,1,24,2,D,21.7,1,na
2000,1,24,2,D,22.8,1,{ATV_END_MILEAGE_=_23.7};_{Note:__Sample_period_was_7_days_long}
2000,4,10,1,A,1.2,1,na
2000,4,10,1,A,1.8,2,na
2000,4,10,1,A,2.1,1,na
2000,4,10,1,A,4.7,1,na
2000,4,10,1,A,6.1,1,na
2000,4,10,1,B,6.7,1,na
2000,4,10,1,B,7,1,na
2000,4,10,1,B,7.2,1,na
2000,4,10,1,B,7.6,1,na
2000,4,10,1,B,7.7,3,na
2000,4,10,1,B,7.8,1,na
2000,4,10,1,B,7.9,2,na
2000,4,10,1,B,8.5,1,na
2000,4,10,1,B,8.7,1,na
2000,4,10,1,B,9.8,1,na
2000,4,10,1,B,10,1,na
2000,4,10,1,B,10.2,2,na
2000,4,10,1,C,11,1,na
2000,4,10,1,C,11.2,1,na
2000,4,10,1,C,11.9,1,na
2000,4,10,1,C,12.6,1,na
2000,4,10,1,C,12.7,1,na
2000,4,10,1,C,13,1,na
2000,4,10,1,C,13.5,1,na
2000,4,10,1,C,13.6,1,na
2000,4,10,1,C,13.7,1,na
2000,4,10,1,C,13.8,1,na
2000,4,10,1,C,14,2,na
2000,4,10,1,C,14.3,1,na
2000,4,10,1,C,14.6,1,na
2000,4,10,1,C,14.8,1,na
2000,4,10,1,C,14.9,2,na
2000,4,10,1,C,15.1,1,na
2000,4,10,1,C,16,1,na
2000,4,10,1,C,17,1,na
2000,4,10,1,C,17.1,1,na
2000,4,10,1,C,17.2,1,na
2000,4,10,1,D,18.7,1,na
2000,4,10,1,D,20.4,1,na
2000,4,10,1,D,20.5,1,na
2000,4,10,1,D,20.6,1,na
2000,4,10,1,D,20.8,2,na
2000,4,10,1,D,21.7,3,na
2000,4,10,1,D,21.8,1,na
2000,4,10,1,D,22.3,1,na
2000,4,10,1,D,22.4,2,na
2000,4,10,1,D,22.5,1,na
2000,4,10,1,D,22.8,1,{ATV_END_MILEAGE_=_23.7};_{Note:__Sample_period_was_7_days_long}
2000,4,17,2,A,0.2,2,na
2000,4,17,2,A,1.5,1,na
2000,4,17,2,A,1.6,2,na
2000,4,17,2,A,3.1,1,na
2000,4,17,2,A,4.2,1,na
2000,4,17,2,A,4.3,2,na
2000,4,17,2,B,6.4,1,na
2000,4,17,2,B,7.4,1,na
2000,4,17,2,B,7.5,1,na
2000,4,17,2,B,8.3,2,na
2000,4,17,2,B,8.9,1,na
2000,4,17,2,B,10.1,1,na
2000,4,17,2,C,11,1,na
2000,4,17,2,C,12.3,1,na
2000,4,17,2,C,12.5,1,na
2000,4,17,2,C,12.7,1,na
2000,4,17,2,C,13,2,na
2000,4,17,2,C,13.1,1,na
2000,4,17,2,C,13.4,1,na
2000,4,17,2,C,14.1,2,na
2000,4,17,2,C,14.6,1,na
2000,4,17,2,C,14.7,1,na
2000,4,17,2,C,14.8,1,na
2000,4,17,2,C,15.1,1,na
2000,4,17,2,C,15.6,1,na
2000,4,17,2,C,15.9,1,na
2000,4,17,2,C,17.1,2,na
2000,4,17,2,D,18.7,1,na
2000,4,17,2,D,20.5,1,na
2000,4,17,2,D,20.7,1,na
2000,4,17,2,D,21.1,1,na
2000,4,17,2,D,22.1,1,na
2000,4,17,2,D,22.2,1,{ATV_END_MILEAGE_=_NOT_RECORDED;_ASSUME_23.7};{Note:__Sample_period_was_7_days_long};{LEG_A_=_no_scats_found;_road_washed_clean_by_heavy_rains.}
2000,7,13,1,B,6.6,1,na
2000,7,13,1,B,9.2,1,na
2000,7,13,1,B,9.4,1,na
2000,7,13,1,C,12.2,1,na
2000,7,13,1,C,12.4,2,na
2000,7,13,1,C,13.5,1,na
2000,7,13,1,C,15.6,1,na
2000,7,13,1,C,16.4,1,na
2000,7,13,1,C,16.8,1,na
2000,7,13,1,D,21.4,1,na
2000,7,13,1,D,21.9,1,{ATV_END_MILEAGE_=_23.7};{Note:__Sample_period_was_7_days_long}
2000,7,20,2,A,0.2,1,na
2000,7,20,2,A,1.4,1,na
2000,7,20,2,A,1.8,1,na
2000,7,20,2,A,1.9,1,na
2000,7,20,2,A,4,1,na
2000,7,20,2,A,4.6,1,na
2000,7,20,2,A,5,1,na
2000,7,20,2,A,6.3,1,na
2000,7,20,2,B,7.7,1,na
2000,7,20,2,B,7.9,1,na
2000,7,20,2,B,8.4,1,na
2000,7,20,2,B,8.5,1,na
2000,7,20,2,C,11.7,1,na
2000,7,20,2,C,15.5,1,na
2000,7,20,2,C,16.7,1,na
2000,7,20,2,D,18.7,1,na
2000,7,20,2,D,19.9,1,na
2000,7,20,2,D,21.6,1,na
2000,7,20,2,D,21.7,1,{ATV_END_MILEAGE_=_23.7};{Note:__Sample_period_was_7_days_long}
2000,10,16,1,A,0.1,1,na
2000,10,16,1,A,2,1,na
2000,10,16,1,A,4.6,1,na
2000,10,16,1,A,5.6,3,na
2000,10,16,1,B,7.3,1,na
2000,10,16,1,B,7.6,1,na
2000,10,16,1,B,7.9,1,na
2000,10,16,1,B,8.2,3,na
2000,10,16,1,B,8.6,2,na
2000,10,16,1,B,8.7,1,na
2000,10,16,1,B,8.8,2,na
2000,10,16,1,B,8.9,1,na
2000,10,16,1,B,9.3,1,na
2000,10,16,1,B,9.6,1,na
2000,10,16,1,B,9.8,1,na
2000,10,16,1,C,13.1,1,na
2000,10,16,1,C,13.2,1,na
2000,10,16,1,C,13.4,2,na
2000,10,16,1,C,13.7,1,na
2000,10,16,1,C,14,2,na
2000,10,16,1,C,14.2,1,na
2000,10,16,1,C,14.3,1,na
2000,10,16,1,C,15,2,na
2000,10,16,1,C,15.6,1,na
2000,10,16,1,C,15.7,1,na
2000,10,16,1,C,16.2,1,na
2000,10,16,1,C,16.5,1,na
2000,10,16,1,C,16.9,1,na
2000,10,16,1,C,17.4,1,na
2000,10,16,1,D,20.2,1,na
2000,10,16,1,D,20.5,1,na
2000,10,16,1,D,21.6,1,na
2000,10,16,1,D,21.7,2,na
2000,10,16,1,D,22,1,na
2000,10,16,1,D,23,1,na
2000,10,16,1,D,23.1,1,na
2000,10,16,1,D,23.2,2,na
2000,10,16,1,D,24.4,1,{ATV_END_MILEAGE_=_24.9;_large_mileage_due_to_backing_up_on_Leg_C};
2000,10,23,2,A,0.7,1,na
2000,10,23,2,A,1.4,4,na
2000,10,23,2,A,1.9,1,na
2000,10,23,2,A,2.1,1,na
2000,10,23,2,A,2.9,1,na
2000,10,23,2,A,4.3,1,na
2000,10,23,2,A,4.5,1,na
2000,10,23,2,A,5,1,na
2000,10,23,2,A,5.6,1,na
2000,10,23,2,B,6.9,2,na
2000,10,23,2,B,7.2,3,na
2000,10,23,2,B,7.6,1,na
2000,10,23,2,B,7.7,2,na
2000,10,23,2,B,7.9,2,na
2000,10,23,2,B,8,2,na
2000,10,23,2,B,8.1,2,na
2000,10,23,2,B,8.3,1,na
2000,10,23,2,B,8.5,1,na
2000,10,23,2,B,8.6,1,na
2000,10,23,2,B,8.7,1,na
2000,10,23,2,B,9.1,1,na
2000,10,23,2,B,9.2,1,na
2000,10,23,2,C,9.9,1,na
2000,10,23,2,C,10.7,1,na
2000,10,23,2,C,11.8,1,na
2000,10,23,2,C,12.5,1,na
2000,10,23,2,C,12.8,1,na
2000,10,23,2,C,12.9,1,na
2000,10,23,2,C,13,1,na
2000,10,23,2,C,14.1,1,na
2000,10,23,2,C,15.4,1,na
2000,10,23,2,D,15.8,1,na
2000,10,23,2,D,18.9,2,na
2000,10,23,2,D,19.2,2,na
2000,10,23,2,D,19.3,2,na
2000,10,23,2,D,19.5,1,na
2000,10,23,2,D,19.9,1,na
2000,10,23,2,D,20.2,1,na
2000,10,23,2,D,20.5,1,{333_(Blazer)_END_MILEAGE_=_20.8}
2000,10,31,3,A,1.4,1,"{A_third_sample_was_collected_in_October,_due_to_rains_the_previous_week.}Sample_period_was_8_days_long}"
2000,10,31,3,A,1.6,1,na
2000,10,31,3,A,1.8,1,na
2000,10,31,3,A,2.2,1,na
2000,10,31,3,A,3.5,1,na
2000,10,31,3,A,3.8,2,na
2000,10,31,3,A,5.2,1,na
2000,10,31,3,A,5.3,1,na
2000,10,31,3,B,5.9,1,na
2000,10,31,3,B,6.1,1,na
2000,10,31,3,B,6.3,1,na
2000,10,31,3,B,6.4,2,na
2000,10,31,3,B,6.7,3,na
2000,10,31,3,B,6.9,1,na
2000,10,31,3,B,7,1,na
2000,10,31,3,B,7.1,2,na
2000,10,31,3,B,7.2,1,na
2000,10,31,3,B,7.3,1,na
2000,10,31,3,B,7.4,1,na
2000,10,31,3,B,7.5,1,na
2000,10,31,3,B,7.6,1,na
2000,10,31,3,B,8,1,na
2000,10,31,3,B,8.3,1,na
2000,10,31,3,B,8.4,1,na
2000,10,31,3,C,9.2,1,na
2000,10,31,3,C,9.6,1,na
2000,10,31,3,C,9.8,2,na
2000,10,31,3,C,9.9,1,na
2000,10,31,3,C,10.1,1,na
2000,10,31,3,C,10.6,1,na
2000,10,31,3,C,11.1,1,na
2000,10,31,3,C,11.5,2,na
2000,10,31,3,C,12,1,na
2000,10,31,3,C,12.4,1,na
2000,10,31,3,C,12.6,1,na
2000,10,31,3,C,13,1,na
2000,10,31,3,C,13.4,1,na
2000,10,31,3,D,15.7,1,na
2000,10,31,3,D,16.7,1,na
2000,10,31,3,D,17.4,2,na
2000,10,31,3,D,17.5,1,na
2000,10,31,3,D,17.8,1,na
2000,10,31,3,D,17.9,1,na
2000,10,31,3,D,18.1,1,na
2000,10,31,3,D,18.2,1,na
2000,10,31,3,D,18.5,1,na
2000,10,31,3,D,18.7,2,{333_END_MILEAGE_=_20.2}
2001,2,12,1,A,0,2,na
2001,2,12,1,A,0.4,1,na
2001,2,12,1,A,0.5,1,na
2001,2,12,1,A,1.6,1,na
2001,2,12,1,A,1.7,2,na
2001,2,12,1,A,1.8,1,na
2001,2,12,1,A,1.9,3,na
2001,2,12,1,A,2.1,3,na
2001,2,12,1,A,3.4,1,na
2001,2,12,1,A,4.4,1,na
2001,2,12,1,A,4.9,2,na
2001,2,12,1,A,5.2,3,na
2001,2,12,1,A,5.3,1,na
2001,2,12,1,A,5.4,1,na
2001,2,12,1,A,6.1,1,na
2001,2,12,1,A,6.2,1,na
2001,2,12,1,A,6.5,2,na
2001,2,12,1,B,6.6,1,na
2001,2,12,1,B,7,1,na
2001,2,12,1,B,7.2,1,na
2001,2,12,1,B,7.4,1,na
2001,2,12,1,B,7.9,1,na
2001,2,12,1,B,8,1,na
2001,2,12,1,B,8.1,2,na
2001,2,12,1,B,8.2,1,na
2001,2,12,1,B,8.4,1,na
2001,2,12,1,B,8.5,1,na
2001,2,12,1,B,8.8,1,na
2001,2,12,1,B,9,3,na
2001,2,12,1,B,9.4,1,na
2001,2,12,1,B,9.9,1,na
2001,2,12,1,B,10.1,1,na
2001,2,12,1,B,10.4,2,na
2001,2,12,1,B,10.7,1,na
2001,2,12,1,B,11.2,1,na
2001,2,12,1,C,11.5,2,na
2001,2,12,1,C,11.9,1,na
2001,2,12,1,C,12.2,1,na
2001,2,12,1,C,12.8,1,na
2001,2,12,1,C,13,1,na
2001,2,12,1,C,13.3,1,na
2001,2,12,1,C,13.6,1,na
2001,2,12,1,C,13.8,1,na
2001,2,12,1,C,13.9,1,na
2001,2,12,1,C,14,2,na
2001,2,12,1,C,14.1,2,na
2001,2,12,1,C,14.2,2,na
2001,2,12,1,C,14.6,1,na
2001,2,12,1,C,14.7,1,na
2001,2,12,1,C,14.9,1,na
2001,2,12,1,C,15.2,3,na
2001,2,12,1,C,15.3,1,na
2001,2,12,1,C,15.4,2,na
2001,2,12,1,C,15.5,1,na
2001,2,12,1,C,16.4,1,na
2001,2,12,1,C,16.6,1,na
2001,2,12,1,C,17,1,na
2001,2,12,1,C,17.2,1,na
2001,2,12,1,C,17.9,1,na
2001,2,12,1,C,18.1,1,na
2001,2,12,1,D,18.2,1,na
2001,2,12,1,D,18.7,1,na
2001,2,12,1,D,19,1,na
2001,2,12,1,D,19.4,1,na
2001,2,12,1,D,19.9,1,na
2001,2,12,1,D,20,1,na
2001,2,12,1,D,20.6,2,na
2001,2,12,1,D,21.5,2,na
2001,2,12,1,D,22,1,na
2001,2,12,1,D,22.1,1,na
2001,2,12,1,D,22.3,4,na
2001,2,12,1,D,22.4,2,na
2001,2,12,1,D,22.5,6,na
2001,2,12,1,D,22.6,4,na
2001,2,12,1,D,22.7,10,na
2001,2,12,1,D,22.9,1,na
2001,2,12,1,D,23.1,2,na
2001,2,12,1,D,23.2,1,{ATV_END_MILEAGE_=_24.4}^
2001,2,19,2,A,0.4,1,{Note:__Sample_period_was_7_days_long;_collected_from_ATV}
2001,2,19,2,A,0.9,2,na
2001,2,19,2,A,1.1,2,na
2001,2,19,2,A,1.2,1,na
2001,2,19,2,A,1.5,1,na
2001,2,19,2,A,1.6,1,na
2001,2,19,2,A,1.7,2,na
2001,2,19,2,A,1.8,1,na
2001,2,19,2,A,2.2,1,na
2001,2,19,2,A,4.5,1,na
2001,2,19,2,A,5,1,na
2001,2,19,2,A,5.1,1,na
2001,2,19,2,A,5.4,1,na
2001,2,19,2,B,6.8,1,na
2001,2,19,2,B,7.2,1,na
2001,2,19,2,B,7.8,1,na
2001,2,19,2,B,7.9,1,na
2001,2,19,2,B,8.1,2,na
2001,2,19,2,B,8.3,1,na
2001,2,19,2,B,8.4,2,na
2001,2,19,2,B,10.2,1,na
2001,2,19,2,C,11.8,1,na
2001,2,19,2,C,12.2,1,na
2001,2,19,2,C,12.9,1,na
2001,2,19,2,C,13.3,2,na
2001,2,19,2,C,13.4,2,na
2001,2,19,2,C,13.6,1,na
2001,2,19,2,C,13.7,1,na
2001,2,19,2,C,13.9,1,na
2001,2,19,2,C,14,1,na
2001,2,19,2,C,14.2,1,na
2001,2,19,2,C,14.7,1,na
2001,2,19,2,C,16.4,1,na
2001,2,19,2,D,18.5,1,na
2001,2,19,2,D,18.9,2,na
2001,2,19,2,D,19.9,1,na
2001,2,19,2,D,20,1,na
2001,2,19,2,D,20.4,1,na
2001,2,19,2,D,21,3,na
2001,2,19,2,D,21.3,2,na
2001,2,19,2,D,21.5,1,na
2001,2,19,2,D,21.6,3,na
2001,2,19,2,D,21.9,3,na
2001,2,19,2,D,22,1,na
2001,2,19,2,D,22.1,2,na
2001,2,19,2,D,22.8,1,{ATV_END_MILEAGE_=_24.3}
2001,4,12,1,A,0.3,1,na
2001,4,12,1,A,1.3,1,na
2001,4,12,1,A,1.4,1,na
2001,4,12,1,A,2.2,3,na
2001,4,12,1,A,2.6,1,na
2001,4,12,1,A,2.7,1,na
2001,4,12,1,A,2.8,1,na
2001,4,12,1,A,3.1,1,na
2001,4,12,1,A,3.2,1,na
2001,4,12,1,A,3.6,1,na
2001,4,12,1,A,4,1,na
2001,4,12,1,A,4.6,1,na
2001,4,12,1,A,5.5,1,na
2001,4,12,1,A,6.4,1,na
2001,4,12,1,B,7.3,2,na
2001,4,12,1,B,7.6,1,na
2001,4,12,1,B,8.8,1,na
2001,4,12,1,B,9,1,na
2001,4,12,1,B,9.1,2,na
2001,4,12,1,B,10.2,1,na
2001,4,12,1,B,10.8,1,na
2001,4,12,1,B,11,1,na
2001,4,12,1,C,12,1,na
2001,4,12,1,C,12.2,1,na
2001,4,12,1,C,14.7,1,na
2001,4,12,1,C,15.2,1,na
2001,4,12,1,C,15.4,1,na
2001,4,12,1,C,16.6,2,na
2001,4,12,1,C,16.8,1,na
2001,4,12,1,C,17.1,1,na
2001,4,12,1,D,18.5,1,na
2001,4,12,1,D,20.1,3,na
2001,4,12,1,D,20.2,3,na
2001,4,12,1,D,20.3,5,na
2001,4,12,1,D,20.4,2,na
2001,4,12,1,D,20.6,1,na
2001,4,12,1,D,20.8,2,na
2001,4,12,1,D,21.5,8,na
2001,4,12,1,D,21.7,1,na
2001,4,12,1,D,21.9,3,na
2001,4,12,1,D,22.1,1,na
2001,4,12,1,D,22.2,2,na
2001,4,12,1,D,22.3,3,na
2001,4,12,1,D,22.5,2,na
2001,4,12,1,D,22.8,1,na
2001,4,12,1,D,22.9,3,na
2001,4,12,1,D,23.1,2,na
2001,4,12,1,D,23.5,1,na
2001,4,12,1,D,23.6,1,na
2001,4,12,1,D,24.3,2,{ATV_END_MILEAGE_=_24.3}
2001,4,19,2,A,0.5,1,na
2001,4,19,2,A,0.8,1,na
2001,4,19,2,A,0.9,1,na
2001,4,19,2,A,1.7,2,na
2001,4,19,2,A,2.2,2,na
2001,4,19,2,A,2.4,2,na
2001,4,19,2,A,2.6,1,na
2001,4,19,2,A,2.7,1,na
2001,4,19,2,A,2.8,1,na
2001,4,19,2,A,3.4,1,na
2001,4,19,2,A,3.7,1,na
2001,4,19,2,A,4.7,1,na
2001,4,19,2,A,4.9,1,na
2001,4,19,2,A,5,1,na
2001,4,19,2,A,5.6,1,na
2001,4,19,2,A,5.9,1,na
2001,4,19,2,A,6,1,na
2001,4,19,2,A,6.6,1,na
2001,4,19,2,B,7.8,1,na
2001,4,19,2,B,8.1,1,na
2001,4,19,2,B,8.2,1,na
2001,4,19,2,B,8.8,1,na
2001,4,19,2,B,9.9,1,na
2001,4,19,2,C,11.4,1,na
2001,4,19,2,C,11.7,1,na
2001,4,19,2,C,13.1,1,na
2001,4,19,2,C,14.5,1,na
2001,4,19,2,C,15.1,1,na
2001,4,19,2,C,15.4,1,na
2001,4,19,2,C,15.6,1,na
2001,4,19,2,C,18.2,1,na
2001,4,19,2,D,19.7,1,na
2001,4,19,2,D,21.3,1,na
2001,4,19,2,D,21.8,1,na
2001,4,19,2,D,21.9,1,na
2001,4,19,2,D,22.6,1,na
2001,4,19,2,D,23.2,4,na
2001,4,19,2,D,23.3,1,{ATV_END_MILEAGE_=_24.3}
2001,6,14,1,A,0.1,1,na
2001,6,14,1,A,2.4,1,na
2001,6,14,1,A,2.6,2,na
2001,6,14,1,A,4.6,1,na
2001,6,14,1,A,5.4,1,na
2001,6,14,1,A,6,1,na
2001,6,14,1,A,6.3,1,na
2001,6,14,1,A,6.5,1,na
2001,6,14,1,B,7.2,1,na
2001,6,14,1,B,7.5,1,na
2001,6,14,1,B,7.9,1,na
2001,6,14,1,B,8.4,1,na
2001,6,14,1,B,8.6,3,na
2001,6,14,1,B,8.8,2,na
2001,6,14,1,B,9,2,na
2001,6,14,1,C,11.9,1,na
2001,6,14,1,C,13.2,1,na
2001,6,14,1,C,14.4,1,na
2001,6,14,1,C,14.9,1,na
2001,6,14,1,C,18.1,3,{Leg_D_section_closed_for_road_work;_no_sample_taken};{ATV_END_MILEAGE_=_18.2_at_end_of_Leg_C}^
2001,6,21,2,A,0.5,1,{Note:_Sample_period_was_7_days;_collected_from_Chevrolet_Surburban_#464}^
2001,6,21,2,A,1.5,1,na
2001,6,21,2,A,1.6,1,na
2001,6,21,2,A,1.9,1,na
2001,6,21,2,A,2.1,1,na
2001,6,21,2,A,2.2,1,na
2001,6,21,2,A,2.3,1,na
2001,6,21,2,A,3.6,1,na
2001,6,21,2,A,4.1,1,na
2001,6,21,2,A,4.2,1,na
2001,6,21,2,A,4.8,1,na
2001,6,21,2,B,6.6,1,na
2001,6,21,2,B,7.6,1,na
2001,6,21,2,B,7.7,1,na
2001,6,21,2,C,10.3,1,na
2001,6,21,2,C,12.1,2,na
2001,6,21,2,C,13.2,1,na
2001,6,21,2,C,13.7,1,na
2001,6,21,2,C,15.6,1,{Leg_D_section_closed_for_road_work;_no_sample_taken};{ATV_END_MILEAGE_=_18.2_at_end_of_Leg_C};{TRUCK_END_MILEAGE_=_15.9_at_end_of_Leg_C}
2001,10,3,1,A,0.7,1,na
2001,10,3,1,A,1.5,1,na
2001,10,3,1,A,1.6,1,na
2001,10,3,1,A,2.2,3,na
2001,10,3,1,A,2.3,1,na
2001,10,3,1,A,2.4,1,na
2001,10,3,1,A,2.6,1,na
2001,10,3,1,A,3.7,1,na
2001,10,3,1,A,4.5,1,na
2001,10,3,1,A,5,1,na
2001,10,3,1,A,5.4,3,na
2001,10,3,1,A,6.2,1,na
2001,10,3,1,A,6.3,2,na
2001,10,3,1,A,6.5,1,na
2001,10,3,1,A,6.6,2,na
2001,10,3,1,A,6.7,1,na
2001,10,3,1,A,6.8,1,na
2001,10,3,1,B,7.5,1,na
2001,10,3,1,B,8.2,1,na
2001,10,3,1,B,8.3,3,na
2001,10,3,1,B,8.4,2,na
2001,10,3,1,B,8.5,2,na
2001,10,3,1,B,8.6,3,na
2001,10,3,1,B,8.7,3,na
2001,10,3,1,B,9.1,4,na
2001,10,3,1,B,9.4,1,na
2001,10,3,1,B,9.5,2,na
2001,10,3,1,B,9.6,1,na
2001,10,3,1,B,9.7,1,na
2001,10,3,1,B,9.9,1,na
2001,10,3,1,B,10.5,1,na
2001,10,3,1,B,10.6,1,na
2001,10,3,1,B,10.9,1,na
2001,10,3,1,C,13.7,1,na
2001,10,3,1,C,14.2,1,na
2001,10,3,1,C,14.4,1,na
2001,10,3,1,C,15.4,1,na
2001,10,3,1,C,15.5,2,na
2001,10,3,1,C,16.1,1,na
2001,10,3,1,C,16.2,1,na
2001,10,3,1,C,16.3,1,na
2001,10,3,1,C,16.5,1,na
2001,10,3,1,C,17.4,1,na
2001,10,3,1,C,17.9,1,na
2001,10,3,1,C,18.8,2,na
2001,10,3,1,D,19.3,1,na
2001,10,3,1,D,20,1,na
2001,10,3,1,D,20.8,1,na
2001,10,3,1,D,20.9,1,na
2001,10,3,1,D,21,1,na
2001,10,3,1,D,21.2,1,na
2001,10,3,1,D,21.6,1,na
2001,10,3,1,D,22.6,1,na
2001,10,3,1,D,22.7,2,na
2001,10,3,1,D,22.8,1,na
2001,10,3,1,D,23.3,6,na
2001,10,3,1,D,23.9,1,na
2001,10,3,1,D,24.3,1,{ATV_END_MILEAGE_=_25.3}
2001,10,10,2,A,0.1,1,"{Note:_Sample_period_was_7_days,_except_Leg_D_which_was_collected_one_day_later_for_a_total_of_8_days};"
2001,10,10,2,A,1.1,1,na
2001,10,10,2,A,1.8,1,na
2001,10,10,2,A,1.9,1,na
2001,10,10,2,A,2.2,1,na
2001,10,10,2,A,2.3,3,na
2001,10,10,2,A,3.8,1,na
2001,10,10,2,A,4.5,1,na
2001,10,10,2,A,5.2,1,na
2001,10,10,2,A,5.6,1,na
2001,10,10,2,A,5.9,2,na
2001,10,10,2,A,6,1,na
2001,10,10,2,A,6.1,2,na
2001,10,10,2,A,6.3,3,na
2001,10,10,2,A,6.5,1,na
2001,10,10,2,A,6.6,2,na
2001,10,10,2,A,6.8,2,na
2001,10,10,2,B,7.5,1,na
2001,10,10,2,B,8.2,1,na
2001,10,10,2,B,8.4,1,na
2001,10,10,2,B,9,1,na
2001,10,10,2,B,11.1,1,na
2001,10,10,2,B,11.5,1,na
2001,10,10,2,C,13.1,1,na
2001,10,10,2,C,15.6,1,na
2001,10,10,2,C,16.2,1,na
2001,10,10,2,C,16.5,1,na
2001,10,10,2,C,17,1,na
2001,10,10,2,C,18,1,na
2001,10,10,2,C,18.2,1,na
2001,10,11,2,D,19.1,2,na
2001,10,11,2,D,19.2,2,na
2001,10,11,2,D,19.3,1,na
2001,10,11,2,D,20.2,2,na
2001,10,11,2,D,20.3,3,na
2001,10,11,2,D,20.5,1,na
2001,10,11,2,D,21.1,1,na
2001,10,11,2,D,21.2,1,na
2001,10,11,2,D,21.3,1,na
2001,10,11,2,D,21.9,1,na
2001,10,11,2,D,22.5,1,na
2001,10,11,2,D,23.4,1,na
2001,10,11,2,D,23.8,1,{ATV_END_MILEAGE_=_25.3}
2002,1,28,1,A,0,1,na
2002,1,28,1,A,0.1,1,na
2002,1,28,1,A,0.4,1,na
2002,1,28,1,A,0.7,1,na
2002,1,28,1,A,1,1,na
2002,1,28,1,A,1.1,2,na
2002,1,28,1,A,1.5,1,na
2002,1,28,1,A,1.6,1,na
2002,1,28,1,A,2.1,1,na
2002,1,28,1,A,2.2,19,na
2002,1,28,1,A,2.3,6,na
2002,1,28,1,A,2.4,3,na
2002,1,28,1,A,2.5,5,na
2002,1,28,1,A,2.6,1,na
2002,1,28,1,A,2.7,3,na
2002,1,28,1,A,2.8,2,na
2002,1,28,1,A,3.1,1,na
2002,1,28,1,A,3.2,1,na
2002,1,28,1,A,3.3,2,na
2002,1,28,1,A,3.4,2,na
2002,1,28,1,A,3.6,3,na
2002,1,28,1,A,3.7,1,na
2002,1,28,1,A,3.9,1,na
2002,1,28,1,A,4.1,1,na
2002,1,28,1,A,4.2,2,na
2002,1,28,1,A,4.3,1,na
2002,1,28,1,A,4.6,1,na
2002,1,28,1,A,4.7,3,na
2002,1,28,1,A,4.8,4,na
2002,1,28,1,A,4.9,2,na
