Date,Mound ID,Animal ID,Capture Type,Sex,Repro,Animal Mass
10/23/2005,5405,238,RC,M,NS,142
10/23/2005,10305,239,RC,M,-888,-888
10/23/2005,6005,241,RC,M,-888,-888
10/23/2005,5205,246,RC,M,-888,-888
10/23/2005,8605,248,RC,F,-888,-888
10/23/2005,11405,250,RC,F,-888,-888
10/23/2005,6705,251,RC,M,-888,-888
10/23/2005,6405,252,RC,M,-888,-888
10/23/2005,805,254,RC,M,-888,-888
10/23/2005,11605,256,RC,M,-888,-888
10/23/2005,3205,267,RC,F,-888,-888
10/23/2005,16305,269,RC,F,PL,132
10/23/2005,7805,270,RC,F,-888,-888
10/23/2005,18405,271,RC,M,-888,-888
10/23/2005,18105,272,RC,F,-888,-888
10/23/2005,5005,273,RC,M,SC,134
10/23/2005,4005,277,RC,M,-888,-888
10/23/2005,17105,278,RC,F,-888,-888
10/23/2005,3005,279,RC,M,-888,-888
10/23/2005,105,280,RC,F,-888,-888
10/23/2005,11105,281,RC,M,-888,-888
10/23/2005,13305,284,RC,M,-888,-888
10/23/2005,13105,285,RC,M,-888,-888
10/23/2005,10005,289,RC,F,-888,-888
10/23/2005,7505,292,RC,F,-888,-888
10/23/2005,5805,294,RC,F,-888,-888
10/23/2005,9805,295,RC,F,-888,-888
10/23/2005,13605,296,RC,M,-888,-888
10/23/2005,12505,297,RC,F,-888,-888
10/23/2005,10405,299,RC,F,-888,-888
10/23/2005,1405,301,RC,M,-888,-888
10/23/2005,9605,304,RC,M,-888,-888
10/23/2005,9305,307,RC,M,-888,-888
10/23/2005,5305,310,RC,F,-888,-888
10/23/2005,605,312,RC,F,-888,-888
10/23/2005,3105,313,RC,M,-888,-888
10/23/2005,805,314,RC,F,-888,-888
10/23/2005,11805,317,RC,F,-888,-888
10/23/2005,8405,318,RC,F,-888,-888
10/23/2005,13005,321,RC,M,-888,-888
10/23/2005,9805,323,RC,F,NR,122
10/23/2005,7205,325,RC,F,-888,-888
10/23/2005,7605,326,RC,F,-888,-888
10/23/2005,205,327,RC,M,NS,150
10/23/2005,16505,333,RC,M,-888,-888
10/23/2005,17605,336,RC,M,-888,-888
10/23/2005,16205,337,RC,F,-888,-888
10/23/2005,16405,338,RC,F,-888,-888
10/23/2005,18505,341,RC,F,-888,-888
10/23/2005,17305,342,RC,M,-888,-888
10/23/2005,17205,343,RC,M,-888,-888
10/23/2005,3505,344,RC,F,-888,-888
10/23/2005,14805,345,RC,M,NS,138
10/23/2005,7705,347,RC,F,-888,-888
10/23/2005,3705,348,RC,M,-888,-888
10/23/2005,1505,350,RC,M,-888,-888
10/23/2005,14805,351,RC,M,NS,144
10/23/2005,18205,353,RC,M,-888,-888
10/23/2005,11405,355,N,F,NR,122
10/23/2005,12505,356,N,M,NS,146
10/23/2005,605,357,N,F,PL,122
11/18/2005,18805,172,RC,F,PL,133
11/18/2005,7705,182,RC,F,PL,140
11/18/2005,4105,194,RC,F,PL,138
11/18/2005,2705,201,RC,F,PL,128
11/18/2005,8105,203,RC,M,NS,152
11/18/2005,8005,206,RC,F,NR,129
11/18/2005,12805,217,RC,F,PL,135
11/18/2005,10505,218,RC,M,NS,157
11/18/2005,3305,219,RC,M,NS,168
11/18/2005,8505,223,RC,F,PL,139
11/18/2005,4705,228,RC,F,NR,121
11/18/2005,12905,234,RC,M,NS,149
11/18/2005,4205,235,RC,M,NS,158
11/18/2005,10305,239,RC,M,NS,143
11/18/2005,9005,242,RC,M,NS,154
11/18/2005,5205,246,RC,M,NS,153
11/18/2005,8605,248,RC,F,NR,133
11/18/2005,6705,251,RC,M,NS,142
11/18/2005,705,254,RC,M,NS,144
11/18/2005,11405,256,RC,M,NS,170
11/18/2005,6805,260,RC,F,PL,133
11/18/2005,2605,271,RC,M,NS,144
11/18/2005,3605,272,RC,F,E,138
11/18/2005,5005,273,RC,M,NS,142
11/18/2005,4005,277,RC,M,NS,146
11/18/2005,17105,278,RC,F,NR,110
11/18/2005,2505,279,RC,M,NS,149
11/18/2005,16205,280,RC,F,NR,129
11/18/2005,13105,285,RC,M,NS,144
11/18/2005,9205,289,RC,F,NR,135
11/18/2005,7005,294,RC,F,NR,121
11/18/2005,12505,297,RC,F,NR,132
11/18/2005,10405,299,RC,F,NR,142
11/18/2005,1405,301,RC,M,NS,142
11/18/2005,9605,304,RC,M,NS,150
11/18/2005,9305,307,RC,M,NS,132
11/18/2005,5305,310,RC,F,NR,116
11/18/2005,405,312,RC,F,NR,119
11/18/2005,2405,313,RC,M,NS,127
11/18/2005,805,314,RC,F,NR,120
11/18/2005,11805,317,RC,F,NR,128
11/18/2005,8405,318,RC,F,NR,121
11/18/2005,13005,321,RC,M,NS,152
11/18/2005,9805,323,RC,F,NR,122
11/18/2005,7205,325,RC,F,NR,118
11/18/2005,16605,326,RC,F,NR,140
11/18/2005,8505,333,RC,M,SC,160
11/18/2005,13505,335,RC,M,NS,148
11/18/2005,16905,336,RC,M,NS,164
11/18/2005,8205,337,RC,F,E,128
11/18/2005,6305,341,RC,F,NR,121
11/18/2005,2205,342,RC,M,NS,144
11/18/2005,17205,343,RC,M,NS,150
11/18/2005,3405,344,RC,F,NR,122
11/18/2005,17605,350,RC,M,NS,150
11/18/2005,14805,351,RC,M,SC,151
11/18/2005,12705,358,N,F,NR,111
11/19/2005,9005,182,RC,F,-888,-888
11/19/2005,4005,184,RC,F,PL,150
11/19/2005,2305,185,RC,F,PL,124
11/19/2005,16705,194,RC,F,-888,-888
11/19/2005,2705,201,RC,F,-888,-888
11/19/2005,8105,203,RC,M,-888,-888
11/19/2005,7205,204,RC,M,NS,167
11/19/2005,8005,206,RC,F,-888,-888
11/19/2005,18605,207,RC,F,PL,130
11/19/2005,11205,209,RC,M,SC,160
11/19/2005,6905,210,RC,F,PL,133
11/19/2005,5105,213,RC,F,PL,136
11/19/2005,15805,216,RC,F,PL,120
11/19/2005,12805,217,RC,F,-888,-888
11/19/2005,16505,223,RC,F,-888,-888
11/19/2005,4705,228,RC,F,-888,-888
11/19/2005,405,230,RC,M,SC,141
11/19/2005,12905,234,RC,M,-888,-888
11/19/2005,7505,236,RC,M,NS,158
11/19/2005,6905,241,RC,M,SC,172
11/19/2005,6705,251,RC,M,-888,-888
11/19/2005,705,254,RC,M,-888,-888
11/19/2005,11605,256,RC,M,-888,-888
11/19/2005,6805,260,RC,F,-888,-888
11/19/2005,1405,264,RC,M,SC,144
11/19/2005,17005,267,RC,F,PL,124
11/19/2005,13505,269,RC,F,RL,140
11/19/2005,3605,272,RC,F,-888,-888
11/19/2005,5005,273,RC,M,-888,-888
11/19/2005,15705,274,RC,F,NR,128
11/19/2005,17105,278,RC,F,-888,-888
11/19/2005,7105,280,RC,F,-888,-888
11/19/2005,13105,285,RC,M,-888,-888
11/19/2005,10005,289,RC,F,-888,-888
11/19/2005,7005,294,RC,F,-888,-888
11/19/2005,8805,295,RC,F,E,140
11/19/2005,13605,296,RC,M,NS,160
11/19/2005,12505,297,RC,F,-888,-888
11/19/2005,11905,299,RC,F,-888,-888
11/19/2005,1405,301,RC,M,-888,-888
11/19/2005,405,312,RC,F,-888,-888
11/19/2005,2405,313,RC,M,-888,-888
11/19/2005,2205,314,RC,F,-888,-888
11/19/2005,11805,317,RC,F,-888,-888
11/19/2005,8405,318,RC,F,-888,-888
11/19/2005,13005,321,RC,M,-888,-888
11/19/2005,9805,323,RC,F,-888,-888
11/19/2005,7305,325,RC,F,-888,-888
11/19/2005,16605,326,RC,F,-888,-888
11/19/2005,16205,327,RC,M,NS,153
11/19/2005,16905,336,RC,M,-888,-888
11/19/2005,8205,337,RC,F,-888,-888
11/19/2005,16405,338,RC,F,NR,114
11/19/2005,16705,341,RC,F,-888,-888
11/19/2005,17305,342,RC,M,-888,-888
11/19/2005,3405,344,RC,F,-888,-888
11/19/2005,14805,351,RC,M,-888,-888
11/19/2005,14805,352,RC,M,NS,144
11/19/2005,18205,353,RC,M,NS,155
11/19/2005,12705,358,RC,F,-888,-888
11/20/2005,5505,174,RC,M,NS,148
11/20/2005,7705,182,RC,F,-888,-888
11/20/2005,5905,184,RC,F,-888,-888
11/20/2005,4105,194,RC,F,-888,-888
11/20/2005,2705,201,RC,F,-888,-888
11/20/2005,12805,217,RC,F,-888,-888
11/20/2005,8505,223,RC,F,-888,-888
11/20/2005,4705,228,RC,F,-888,-888
11/20/2005,12905,234,RC,M,-888,-888
11/20/2005,9005,242,RC,M,-888,-888
11/20/2005,7205,248,RC,F,-888,-888
11/20/2005,6705,251,RC,M,-888,-888
11/20/2005,11605,256,RC,M,-888,-888
11/20/2005,6805,260,RC,F,-888,-888
11/20/2005,17105,267,RC,F,-888,-888
11/20/2005,2605,271,RC,M,-888,-888
11/20/2005,18105,272,RC,F,-888,-888
11/20/2005,9605,275,RC,F,PL,139
11/20/2005,4005,277,RC,M,-888,-888
11/20/2005,17105,278,RC,F,-888,-888
11/20/2005,2505,279,RC,M,-888,-888
11/20/2005,16205,280,RC,F,-888,-888
11/20/2005,9205,289,RC,F,-888,-888
11/20/2005,13605,296,RC,M,-888,-888
11/20/2005,12505,297,RC,F,-888,-888
11/20/2005,1405,301,RC,M,-888,-888
11/20/2005,9605,304,RC,M,-888,-888
11/20/2005,9305,307,RC,M,-888,-888
11/20/2005,2405,313,RC,M,-888,-888
11/20/2005,805,314,RC,F,-888,-888
11/20/2005,11905,317,RC,F,-888,-888
11/20/2005,8405,318,RC,F,-888,-888
11/20/2005,7305,325,RC,F,-888,-888
11/20/2005,7505,326,RC,F,-888,-888
11/20/2005,16505,333,RC,M,-888,-888
11/20/2005,16905,336,RC,M,-888,-888
11/20/2005,8205,337,RC,F,-888,-888
11/20/2005,16405,338,RC,F,-888,-888
11/20/2005,6305,341,RC,F,-888,-888
11/20/2005,2205,342,RC,M,-888,-888
11/20/2005,3405,344,RC,F,-888,-888
11/20/2005,205,350,RC,M,-888,-888
11/20/2005,12705,358,RC,F,-888,-888
12/16/2005,18805,172,RC,F,PL,134
12/16/2005,7705,182,RC,F,PL,136
12/16/2005,9105,206,RC,F,NR,124
12/16/2005,5105,213,RC,F,PL,146
12/16/2005,12805,217,RC,F,PL,134
12/16/2005,3505,219,RC,M,NS,174
12/16/2005,4705,228,RC,F,NR,124
12/16/2005,17905,230,RC,M,NS,141
12/16/2005,3005,232,RC,M,NS,164
12/16/2005,12905,234,RC,M,NS,146
12/16/2005,6705,251,RC,M,NS,130
12/16/2005,705,254,RC,M,NS,147
12/16/2005,11405,256,RC,M,NS,170
12/16/2005,6105,258,RC,M,NS,164
12/16/2005,17005,267,RC,F,E,128
12/16/2005,2605,271,RC,M,NS,141
12/16/2005,18105,272,RC,F,NR,137
12/16/2005,5005,273,RC,M,NS,149
12/16/2005,9505,275,RC,F,UNK,141
12/16/2005,4005,277,RC,M,NS,149
12/16/2005,17105,278,RC,F,NR,113
12/16/2005,2505,279,RC,M,NS,149
12/16/2005,7105,280,RC,F,PL,133
12/16/2005,13105,285,RC,M,NS,144
12/16/2005,10005,289,RC,F,NR,130
12/16/2005,7705,292,RC,F,NR,135
12/16/2005,8905,299,RC,F,PL,138
12/16/2005,1405,301,RC,M,NS,129
12/16/2005,9305,307,RC,M,NS,132
12/16/2005,2405,313,RC,M,NS,129
12/16/2005,805,314,RC,F,PL,124
12/16/2005,11605,317,RC,F,PL,132
12/16/2005,8405,318,RC,F,PL,123
12/16/2005,13005,321,RC,M,NS,152
12/16/2005,9805,323,RC,F,PL,122
12/16/2005,7305,325,RC,F,NR,116
12/16/2005,16605,326,RC,F,NR,140
12/16/2005,16505,333,RC,M,NS,157
12/16/2005,13505,335,RC,M,NS,143
12/16/2005,8205,337,RC,F,PL,139
12/16/2005,16705,341,RC,F,NR,119
12/16/2005,2205,342,RC,M,NS,151
12/16/2005,17605,350,RC,M,NS,141
12/16/2005,14805,351,RC,M,NS,152
12/16/2005,12705,358,RC,F,NR,109
12/16/2005,18905,359,N,M,NS,146
12/17/2005,5505,174,RC,M,NS,151
12/17/2005,17905,185,RC,F,PL,123
12/17/2005,9305,213,RC,F,PL,144
12/17/2005,12805,217,RC,F,-888,-888
12/17/2005,10505,218,RC,M,UNK,158
12/17/2005,3305,219,RC,M,-888,-888
12/17/2005,4705,228,RC,F,-888,-888
12/17/2005,17905,230,RC,M,-888,-888
12/17/2005,4505,233,RC,M,NS,162
12/17/2005,12905,234,RC,M,-888,-888
12/17/2005,6705,251,RC,M,-888,-888
12/17/2005,11605,256,RC,M,-888,-888
12/17/2005,3205,267,RC,F,-888,-888
12/17/2005,13505,269,RC,F,PL,170
12/17/2005,2605,271,RC,M,-888,-888
12/17/2005,3605,272,RC,F,-888,-888
12/17/2005,5005,273,RC,M,-888,-888
12/17/2005,9505,275,RC,F,E,140
12/17/2005,4005,277,RC,M,-888,-888
12/17/2005,17005,278,RC,F,NR,118
12/17/2005,2505,279,RC,M,-888,-888
12/17/2005,16205,280,RC,F,-888,-888
12/17/2005,13605,296,RC,M,NS,157
12/17/2005,10405,299,RC,F,-888,-888
12/17/2005,1405,301,RC,M,-888,-888
12/17/2005,9605,304,RC,M,NS,159
12/17/2005,5305,310,RC,F,PL,120
12/17/2005,2405,313,RC,M,-888,-888
12/17/2005,805,314,RC,F,-888,-888
12/17/2005,11905,317,RC,F,-888,-888
12/17/2005,8405,318,RC,F,-888,-888
12/17/2005,13005,321,RC,M,-888,-888
12/17/2005,9505,323,RC,F,-888,-888
12/17/2005,7305,325,RC,F,-888,-888
12/17/2005,16605,326,RC,F,-888,-888
12/17/2005,16505,333,RC,M,-888,-888
12/17/2005,8205,337,RC,F,-888,-888
12/17/2005,17305,342,RC,M,-888,-888
12/17/2005,17205,343,RC,M,UNK,153
12/17/2005,16905,350,RC,M,-888,-888
12/17/2005,12705,358,RC,F,-888,-888
12/18/2005,5105,213,RC,F,-888,-888
12/18/2005,6205,214,RC,M,SC,163
12/18/2005,16505,223,RC,F,PL,150
12/18/2005,6705,251,RC,M,-888,-888
12/18/2005,11605,256,RC,M,-888,-888
12/18/2005,6805,260,RC,F,PL,136
12/18/2005,13505,269,RC,F,-888,-888
12/18/2005,2605,271,RC,M,-888,-888
12/18/2005,3705,272,RC,F,-888,-888
12/18/2005,5005,273,RC,M,-888,-888
12/18/2005,7105,280,RC,F,-888,-888
12/18/2005,12705,285,RC,M,-888,-888
12/18/2005,10005,289,RC,F,-888,-888
12/18/2005,2405,313,RC,M,-888,-888
12/18/2005,5805,313,RC,M,-888,-888
12/18/2005,11605,317,RC,F,-888,-888
12/18/2005,4505,318,RC,F,-888,-888
12/18/2005,13005,321,RC,M,-888,-888
12/18/2005,9805,323,RC,F,-888,-888
12/18/2005,7305,325,RC,F,-888,-888
12/18/2005,16505,333,RC,M,-888,-888
12/18/2005,16905,336,RC,M,NS,161
12/18/2005,8205,337,RC,F,-888,-888
12/18/2005,17305,342,RC,M,-888,-888
12/18/2005,12805,358,RC,F,-888,-888
1/20/2006,1505,172,RC,F,PL,159
1/20/2006,17905,230,RC,M,NS,141
1/20/2006,6705,251,RC,M,NS,133
1/20/2006,11405,256,RC,M,NS,168
1/20/2006,2605,271,RC,M,NS,137
1/20/2006,5005,273,RC,M,NS,145
1/20/2006,13105,285,RC,M,NS,148
1/20/2006,9205,289,RC,F,PL,140
1/20/2006,7705,292,RC,F,PL,145
1/20/2006,9005,299,RC,F,PL,157
1/20/2006,5205,310,RC,F,PL,134
1/20/2006,7005,313,RC,M,NS,134
1/20/2006,705,314,RC,F,PL,140
1/20/2006,11905,317,RC,F,RL,135
1/20/2006,4505,318,RC,F,RL,130
1/20/2006,13005,321,RC,M,NS,150
1/20/2006,7305,325,RC,F,PL,130
1/20/2006,16205,337,RC,F,E,133
1/20/2006,17605,350,RC,M,NS,148
1/20/2006,12705,358,RC,F,PL,126
1/20/2006,19006,360,N,F,PL,132
1/21/2006,4105,194,RC,F,PL,133
1/21/2006,8005,206,RC,F,PL,143
1/21/2006,4705,228,RC,F,PL,135
1/21/2006,12905,234,RC,M,NS,150
1/21/2006,6705,251,RC,M,-888,-888
1/21/2006,705,254,RC,M,NS,145
1/21/2006,11605,256,RC,M,-888,-888
1/21/2006,2605,271,RC,M,-888,-888
1/21/2006,13105,285,RC,M,-888,-888
1/21/2006,10005,289,RC,F,-888,-888
1/21/2006,5805,313,RC,M,-888,-888
1/21/2006,13005,321,RC,M,-888,-888
1/21/2006,17605,350,RC,M,-888,-888
1/21/2006,9105,358,RC,F,-888,-888
1/21/2006,6105,360,RC,F,-888,-888
1/21/2006,8205,361,N,M,NS,166
1/22/2006,1505,172,RC,F,-888,-888
1/22/2006,3505,176,RC,F,P,201
1/22/2006,9005,182,RC,F,PL,115
1/22/2006,5905,184,RC,F,PL,147
1/22/2006,6205,194,RC,F,-888,-888
1/22/2006,8005,206,RC,F,-888,-888
1/22/2006,5105,213,RC,F,PL,138
1/22/2006,15805,216,RC,F,PL,134
1/22/2006,12805,217,RC,F,PL,147
1/22/2006,5905,241,RC,M,NS,173
1/22/2006,11305,256,RC,M,-888,-888
1/22/2006,11605,257,RC,M,NS,168
1/22/2006,6805,260,RC,F,PL,126
1/22/2006,2605,271,RC,M,-888,-888
1/22/2006,18105,272,RC,F,PL,166
1/22/2006,5005,273,RC,M,-888,-888
1/22/2006,4005,277,RC,M,NS,149
1/22/2006,3205,278,RC,F,NR,110
1/22/2006,12705,285,RC,M,-888,-888
1/22/2006,9205,289,RC,F,-888,-888
1/22/2006,12505,297,RC,F,PL,150
1/22/2006,5105,307,RC,M,NS,133
1/22/2006,705,314,RC,F,-888,-888
1/22/2006,8405,318,RC,F,-888,-888
1/22/2006,13005,321,RC,M,-888,-888
1/22/2006,9905,323,RC,F,PL,140
1/22/2006,7305,325,RC,F,-888,-888
1/22/2006,7605,326,RC,F,P,174
1/22/2006,7105,337,RC,F,-888,-888
1/22/2006,12605,358,RC,F,-888,-888
1/22/2006,18905,359,RC,M,NS,149
2/17/2006,8005,206,RC,F,RL,125
2/17/2006,6905,210,RC,F,PL,132
2/17/2006,5305,213,RC,F,PL,160
2/17/2006,6205,214,RC,M,SC,162
2/17/2006,2405,220,RC,M,SC,152
2/17/2006,8505,223,RC,F,RL,151
2/17/2006,8505,223,RC,F,-888,-888
2/17/2006,4705,228,RC,F,RL,122
2/17/2006,1605,230,RC,M,NS,140
2/17/2006,12905,234,RC,M,NS,150
2/17/2006,4205,235,RC,M,NS,154
2/17/2006,5305,238,RC,M,NS,158
2/17/2006,10905,248,RC,F,RL,132
2/17/2006,705,254,RC,M,SC,146
2/17/2006,3605,271,RC,M,NS,139
2/17/2006,18105,272,RC,F,RL,128
2/17/2006,5005,273,RC,M,NS,144
2/17/2006,4005,277,RC,M,NS,141
2/17/2006,17105,278,RC,F,PL,125
2/17/2006,3105,279,RC,M,NS,148
2/17/2006,13305,284,RC,M,NS,146
2/17/2006,13105,285,RC,M,NS,146
2/17/2006,13105,285,RC,M,-888,-888
2/17/2006,10305,292,RC,F,RL,123
2/17/2006,8805,294,RC,F,RL,129
2/17/2006,11605,296,RC,M,NS,154
2/17/2006,8905,299,RC,F,RL,139
2/17/2006,9005,299,RC,F,RL,139
2/17/2006,9605,304,RC,M,NS,160
2/17/2006,9305,307,RC,M,NS,128
2/17/2006,805,314,RC,F,RL,126
2/17/2006,8405,318,RC,F,PL,113
2/17/2006,18905,321,RC,M,SC,152
2/17/2006,9805,323,RC,F,RL,125
2/17/2006,7205,325,RC,F,-888,-888
2/17/2006,7205,325,RC,F,-888,-888
2/17/2006,7405,325,RC,F,RL,114
2/17/2006,205,327,RC,M,SC,155
2/17/2006,16505,333,RC,M,NS,159
2/17/2006,13505,335,RC,M,SC,155
2/17/2006,18805,336,RC,M,SC,162
2/17/2006,17305,342,RC,M,NS,151
2/17/2006,17605,350,RC,M,SC,148
2/17/2006,14805,352,RC,M,SC,142
2/17/2006,9905,353,RC,M,SC,149
2/17/2006,9105,358,RC,F,RL,120
2/17/2006,12705,358,RC,F,RL,119
2/17/2006,15905,359,RC,M,SC,153
2/17/2006,16405,362,N,F,RL,101
2/17/2006,405,363,N,F,RL,125
2/17/2006,3805,364,N,M,NS,144
2/18/2006,18805,172,RC,F,RL,127
2/18/2006,2405,183,RC,F,RL,158
2/18/2006,16105,183,RC,F,RL,158
2/18/2006,8005,206,RC,F,-888,-888
2/18/2006,5105,213,RC,F,-888,-888
2/18/2006,4105,214,RC,M,-888,-888
2/18/2006,12805,217,RC,F,UNK,136
2/18/2006,15405,228,RC,F,-888,-888
2/18/2006,4505,233,RC,M,NS,154
2/18/2006,12905,234,RC,M,-888,-888
2/18/2006,4205,235,RC,M,-888,-888
2/18/2006,6105,258,RC,M,NS,164
2/18/2006,6805,260,RC,F,RL,123
2/18/2006,3605,271,RC,M,-888,-888
2/18/2006,3705,272,RC,F,-888,-888
2/18/2006,5005,273,RC,M,-888,-888
2/18/2006,9505,275,RC,F,PL,139
2/18/2006,4005,277,RC,M,-888,-888
2/18/2006,3105,279,RC,M,-888,-888
2/18/2006,13305,284,RC,M,-888,-888
2/18/2006,13105,285,RC,M,-888,-888
2/18/2006,9105,289,RC,F,RL,147
2/18/2006,8905,299,RC,F,-888,-888
2/18/2006,17205,303,RC,F,RL,134
2/18/2006,15705,307,RC,M,-888,-888
2/18/2006,8405,318,RC,F,-888,-888
2/18/2006,18905,321,RC,M,-888,-888
2/18/2006,6605,347,RC,F,NR,125
2/18/2006,18205,353,RC,M,-888,-888
2/18/2006,12705,358,RC,F,-888,-888
2/18/2006,15905,359,RC,M,-888,-888
2/18/2006,8405,365,N,F,NR,53
3/25/2006,5505,174,RC,M,SC,152
3/25/2006,5905,184,RC,F,PL,152
3/25/2006,8005,206,RC,F,PL,154
3/25/2006,11205,209,RC,M,SC,150
3/25/2006,6905,210,RC,F,PL,147
3/25/2006,5205,213,RC,F,PL,142
3/25/2006,15805,216,RC,F,PL,129
3/25/2006,12805,217,RC,F,PL,135
3/25/2006,12805,217,RC,F,-888,-888
3/25/2006,4705,228,RC,F,PL,132
3/25/2006,4705,228,RC,F,-888,-888
3/25/2006,2405,230,RC,M,SC,141
3/25/2006,12905,234,RC,M,SC,150
3/25/2006,3505,235,RC,M,NS,151
3/25/2006,6605,240,RC,M,SC,144
3/25/2006,10305,260,RC,F,PL,148
3/25/2006,2205,264,RC,M,SC,149
3/25/2006,3705,272,RC,F,PL,169
3/25/2006,5005,273,RC,M,SC,130
3/25/2006,5005,273,RC,M,-888,-888
3/25/2006,17105,278,RC,F,PL,133
3/25/2006,11105,281,RC,M,SC,140
3/25/2006,13105,285,RC,M,SC,148
3/25/2006,7405,294,RC,F,PL,135
3/25/2006,11605,295,RC,F,PL,131
3/25/2006,11305,296,RC,M,SC,152
3/25/2006,5305,307,RC,M,SC,129
3/25/2006,4505,318,RC,F,PL,123
3/25/2006,8405,318,RC,F,-888,-888
3/25/2006,13005,321,RC,M,NS,150
3/25/2006,16805,323,RC,F,PL,146
3/25/2006,205,327,RC,M,SC,154
3/25/2006,15405,349,RC,M,SC,147
3/25/2006,18205,353,RC,M,NS,152
3/25/2006,12705,358,RC,F,PL,132
3/25/2006,12705,358,RC,F,-888,-888
3/25/2006,3805,364,RC,M,SC,149
3/25/2006,3505,366,N,M,NS,71
3/25/2006,8505,367,N,F,PL,138
3/25/2006,15205,368,N,M,NS,49
3/25/2006,7005,369,N,M,NS,96
3/25/2006,16905,370,N,M,NS,77
3/25/2006,18805,371,N,M,NS,70
3/25/2006,805,372,N,F,PL,148
3/25/2006,2605,373,N,M,NS,84
3/26/2006,12805,217,RC,F,-888,-888
3/26/2006,12805,217,RC,F,-888,-888
3/26/2006,1605,230,RC,M,-888,-888
3/26/2006,12905,234,RC,M,-888,-888
3/26/2006,4205,235,RC,M,-888,-888
3/26/2006,17305,264,RC,M,-888,-888
3/26/2006,18105,272,RC,F,-888,-888
3/26/2006,5005,273,RC,M,-888,-888
3/26/2006,7105,280,RC,F,PL,137
3/26/2006,8105,294,RC,F,-888,-888
3/26/2006,12505,297,RC,F,RL,134
3/26/2006,4505,318,RC,F,-888,-888
3/26/2006,4505,318,RC,F,-888,-888
3/26/2006,4605,318,RC,F,-888,-888
3/26/2006,13005,321,RC,M,-888,-888
3/26/2006,18905,321,RC,M,-888,-888
3/26/2006,9105,358,RC,F,-888,-888
3/26/2006,12705,358,RC,F,-888,-888
3/26/2006,8505,361,RC,M,SC,172
3/26/2006,3505,366,RC,M,-888,-888
3/26/2006,3505,366,RC,M,-888,-888
3/26/2006,15205,368,RC,M,-888,-888
3/26/2006,2805,373,RC,M,-888,-888
3/26/2006,3005,374,N,F,NR,67
3/26/2006,4605,375,N,M,NS,77
3/26/2006,8405,376,N,M,NS,80
3/26/2006,18805,377,N,F,NR,73
3/27/2006,5905,184,RC,F,-888,-888
3/27/2006,11205,209,RC,M,-888,-888
3/27/2006,5305,216,RC,F,-888,-888
3/27/2006,12805,217,RC,F,-888,-888
3/27/2006,12805,217,RC,F,-888,-888
3/27/2006,4705,228,RC,F,-888,-888
3/27/2006,2305,230,RC,M,-888,-888
3/27/2006,9105,234,RC,M,-888,-888
3/27/2006,12805,234,RC,M,-888,-888
3/27/2006,10105,235,RC,M,-888,-888
3/27/2006,6605,240,RC,M,-888,-888
3/27/2006,17305,264,RC,M,-888,-888
3/27/2006,5005,273,RC,M,-888,-888
3/27/2006,17005,278,RC,F,-888,-888
3/27/2006,12505,297,RC,F,-888,-888
3/27/2006,12505,297,RC,F,-888,-888
3/27/2006,12505,297,RC,F,-888,-888
3/27/2006,8405,318,RC,F,-888,-888
3/27/2006,8405,318,RC,F,-888,-888
3/27/2006,13005,321,RC,M,-888,-888
3/27/2006,7405,327,RC,M,-888,-888
3/27/2006,13605,335,RC,M,NS,149
3/27/2006,9105,358,RC,F,-888,-888
3/27/2006,12705,358,RC,F,-888,-888
3/27/2006,5905,360,RC,F,PL,136
3/27/2006,17205,364,RC,M,-888,-888
3/27/2006,4205,365,RC,F,NR,75
3/27/2006,3505,366,RC,M,-888,-888
3/27/2006,3505,366,RC,M,-888,-888
3/27/2006,16505,367,RC,F,-888,-888
3/27/2006,15205,368,RC,M,-888,-888
3/27/2006,15205,368,RC,M,-888,-888
3/27/2006,7005,369,RC,M,-888,-888
3/27/2006,16905,370,RC,M,-888,-888
3/27/2006,1505,371,RC,M,-888,-888
3/27/2006,18805,371,RC,M,-888,-888
3/27/2006,2605,373,RC,M,-888,-888
3/27/2006,2805,373,RC,M,-888,-888
3/27/2006,8405,376,RC,M,-888,-888
3/27/2006,8405,376,RC,M,-888,-888
3/27/2006,18805,377,RC,F,-888,-888
3/27/2006,18805,377,RC,F,-888,-888
3/27/2006,2505,378,N,M,NS,70
3/27/2006,10905,379,N,M,NS,115
4/14/2006,5905,184,RC,F,PL,160
4/14/2006,6705,207,RC,F,PL,146
4/14/2006,5105,213,RC,F,PL,170
4/14/2006,9405,216,RC,F,PL,148
4/14/2006,12805,217,RC,F,PL,140
4/14/2006,4705,228,RC,F,PL,132
4/14/2006,4705,228,RC,F,-888,-888
4/14/2006,2305,230,RC,M,SC,142
4/14/2006,12905,234,RC,M,NS,146
4/14/2006,12905,234,RC,M,-888,-888
4/14/2006,4205,235,RC,M,SC,153
4/14/2006,4205,235,RC,M,-888,-888
4/14/2006,6605,240,RC,M,NS,139
4/14/2006,6805,240,RC,M,-888,-888
4/14/2006,11905,257,RC,M,SC,-888
4/14/2006,3705,272,RC,F,PL,142
4/14/2006,18105,272,RC,F,-888,-888
4/14/2006,3405,277,RC,M,SC,132
4/14/2006,17105,278,RC,F,RL,124
4/14/2006,17105,278,RC,F,-888,-888
4/14/2006,13105,285,RC,M,SC,132
4/14/2006,8805,295,RC,F,-888,132
4/14/2006,12505,297,RC,F,PL,133
