"date","site","season","trap_night","web","trap_number","host_species","nk","host_sex","msb","feces","ecto","necrop","helminths","tissue","p_id","p_sex","p_count","comments","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_subclass","Taxa_order","Taxa_suborder","Taxa_family","Taxa_genus","Taxa_species"
1992,"goatdraw",1,1,4,"83","euqu",26148,"m","na","y","n","y","n","feces","nega","na","na","trap_83;_viscera_frozen--examined_9/27/95/dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,1,4,"88","pmtr",26149,"f","71516","y","n","y","n","feces","elan","na","na","viscera_frozen--examined_8/24/95/dts;_trap_88",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," langebarteli"
1992,"goatdraw",1,1,4,"91","neal",26150,"f","na","y","n","y","n","feces","ealb","na","na","trap_91;_viscera_frozen--examined_7/17/94/ac",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," albigulae"
1992,"goatdraw",1,1,4,"102","pmtr",26151,"f","71517","n","n","y","n","feces","na","na","na","no_feces--took_intestine;_viscera_frozen;_trap_102",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,1,4,"108","pmtr",26152,"m","71495","y","n","y","y","st","gope","f","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,1,4,"108","pmtr",26152,"m","71495","y","n","y","y","cc","hede","f","38","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1992,"goatdraw",1,1,4,"108","pmtr",26152,"m","71495","y","n","y","y","feces","elan","na","na","white_spots_on_liver;_examined_9/26/95/dts;_trap_108",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," langebarteli"
1992,"goatdraw",1,1,4,"129","pmtr",26153,"m","71497","y","n","y","n","feces","elan","na","na","white_spots_on_liver;_examined_8/25/95/dts;_trap_129",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," langebarteli"
1992,"goatdraw",1,1,4,"131","pmtr",26154,"f","71498","y","n","y","n","feces","nega","na","na","trap_131;_viscera_frozen--examined_9/26/95/dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,1,4,"137","pmtr",26155,"m","71527","y","n","y","n","feces","eari","na","na","trap_137;_viscera_frozen--examined_8/25/95/dts",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," arizonensis"
1992,"goatdraw",1,1,4,"143","pmtr",26156,"m","71496","y","n","y","n","feces","elan","na","na","trap_143;_viscera_frozen--examined_9/19/95/dts",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," langebarteli"
1992,"goatdraw",1,2,2,"24","pmtr",26168,"m","71510","y","n","y","y","feces","nega","na","na","feces_not_collected_but_intestine_was_collected","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,2,2,"24","pmtr",26168,"m","71510","y","n","y","y","st","sype","m","2","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,2,2,"24","pmtr",26168,"m","71510","y","n","y","y","st","sype","f","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,2,2,"24","pmtr",26168,"m","71510","y","n","y","y","cc","nema","na","na","na","Animalia","Nematoda",NA,NA,NA,NA,NA,NA," sp"
1992,"goatdraw",1,2,2,"48","pmtr",26169,"f","71520","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,2,2,"60","pmtr",26170,"m","na","y","n","y","y","feces","elan","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," langebarteli"
1992,"goatdraw",1,2,2,"60","pmtr",26170,"m","na","y","n","y","y","cc","oxsp","f","3","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,2,2,"80","pmtr",26171,"m","71512","y","n","y","n","feces","nega","na","na","viscera_frozen;_completed_27_September_1995_dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,2,2,"82","euqu",26172,"f","na","y","n","y","n","feces","nega","na","na","viscera_frozen,_completed_20_September_1995_ww","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,2,2,"102","pmtr",26173,"m","71511","y","n","y","n","feces","nega","na","na","viscera_frozen,_completed_22_August_1995_dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,2,2,"108","pmtr",26174,"m","71529","y","n","y","n","feces","elan","na","na","viscera_frozen,_completed_12_September_1995_dts",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," langebarteli"
1992,"goatdraw",1,2,2,"120","pmtr",26175,"m","na","y","n","y","y","feces","elan","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," langebarteli"
1992,"goatdraw",1,2,2,"120","pmtr",26175,"m","na","y","n","y","y","si","lost","na","20","viscera_frozen,_completed_22_September_1995_ww",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,2,2,"120","pmtr",26175,"m","na","y","n","y","y","cc","sype","f","172","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,2,2,"120","pmtr",26175,"m","na","y","n","y","y","cc","sype","m","134","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,2,2,"120","pmtr",26175,"m","na","y","n","y","y","cc","hede","f","4","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1992,"goatdraw",1,2,2,"127","pmtr",26176,"m","71499","y","n","y","n","feces","nega","na","na","viscera_frozen,_completed_21_August_1995_dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,2,4,"22","neal",26177,"f","na","y","n","y","n","feces","nega","na","na","viscera_frozen;_completed_19_july_94_bp
1992,goatdraw,1,2,4,23,neal,26178,m,na,y,n,y,n,feces,ealb,na,na,viscera_frozen;_completed_17_july_94_bp","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,2,4,"40","neal",26179,"m","71484","y","n","y","n","feces","ealb","na","na","viscera_frozen;_completed_16_july_94_bp
1992,goatdraw,1,2,4,69,pmtr,26180,m,na,y,n,y,n,feces,elan,na,na,viscera_frozen;_completed_22_sept._95_dts",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," albigulae"
1992,"goatdraw",1,2,4,"83","pmtr",26181,"f","na","y","n","y","n","feces","elan","na","na","viscera_frozen;_completed_24_aug._95_dts
1992,goatdraw,1,2,4,93,neal,26182,f,na,y,n,y,y,feces,ealb,na,na,viscera_frozen;_completed_19_july_94_ac",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," langebarteli"
1992,"goatdraw",1,2,4,"93","neal",26182,"f","na","y","n","y","y","si","hepo","m","1","viscera_frozen;_completed_19_july_94_ac
1992,goatdraw,1,2,4,93,neal,26182,f,na,y,n,y,y,si,hepo,f,2,na
1992,goatdraw,1,2,4,93,neal,26182,f,na,y,n,y,y,cc,syeu,f,5,na
1992,goatdraw,1,2,4,93,neal,26182,f,na,y,n,y,y,cc,syeu,m,2,na
1992,goatdraw,1,2,4,107,pmtr,26183,m,na,y,n,y,n,feces,nega,na,na,viscera_frozen;_completed_19_sept._95_dts",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,2,4,"108","pmtr",26184,"m","na","y","n","y","n","feces","nega","na","na","viscera_frozen;_completed_21_sept._95_dts
1992,goatdraw,1,2,4,119,pmtr,26185,f,na,y,n,y,n,feces,elan,na,na,viscera_frozen;_completed_25_sept._95_ww","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,2,4,"127","neal",26186,"m","71481","y","n","y","y","feces","nega","na","na","viscera_frozen;_completed_25_sept._95_ww
1992,goatdraw,1,2,4,127,neal,26186,m,71481,y,n,y,y,si,unne,na,na,viscera_frozen;_completed_18_july_94_ac","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,2,"107","pmtr",26194,"m","na","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,2,"107","pmtr",26194,"m","na","y","n","y","y","cc","oxsp","f","13","viscera_frozen;_completed_27_sept._95_ww
1992,goatdraw,1,3,1,129,euqu,26195,f,na,y,n,y,n,feces,nega,na,na,viscera_frozen;_completed_21_aug._95_dts",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,3,4,"19","euqu",26196,"f","na","y","n","y","n","feces","nega","na","na","viscera_frozen;_completed_22_sept._95_dts
1992,goatdraw,1,3,4,81,euqu,26197,f,69537,y,n,y,n,feces,nega,na,na,viscera_frozen;_completed_24_aug._95_dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,4,"91","euqu",26198,"f","na","y","n","y","y","feces","nega","na","na","viscera_frozen;_completed_29_sept._95_dts
1992,goatdraw,1,3,4,91,euqu,26198,f,na,y,n,y,y,cc,hede,m,4,viscera_frozen;_completed_29_sept._95_dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,4,"91","euqu",26198,"f","na","y","n","y","y","cc","hede","f","9","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1992,"goatdraw",1,3,4,"92","neal",26199,"f","na","y","n","y","n","feces","nega","na","na","viscera_frozen;_completed_18_june_1994_bp","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,4,"103","neal",26200,"f","71482","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,4,"103","neal",26200,"f","71482","y","n","y","y","si","hepo","m","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,3,4,"103","neal",26200,"f","71482","y","n","y","y","cc","trsp","f","7","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,3,4,"103","neal",26200,"f","71482","y","n","y","y","cc","trsp","m","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"goatdraw",1,3,4,"125","euqu",26201,"f","na","y","n","y","n","feces","nega","na","na","viscera_frozen;_completed_25_sept._1995_dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,5,"81","euqu",26202,"na","na","n","n","n","n","feces","na","na","na","dit,_no_feces,_viscera_frozen",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,5,"83","pmtr",26203,"na","na","n","n","n","n","feces","na","na","na","dit,_no_feces,_viscera_frozen",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,5,"120","pmtr",26204,"m","na","n","n","n","n","feces","na","na","na","dit,_no_feces,_viscera_frozen",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1992,"goatdraw",1,3,1,"47","pmtr",26205,"f","na","n","n","n","n","feces","na","na","na","dit,_no_feces,_viscera_frozen",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,1,"30","pmle",26206,"f","na","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,1,"30","pmle",26206,"f","na","y","n","y","y","st","madi","f","1","trap_30","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Spiruridae"," Mastophorus"," dipodomis"
1992,"5pgrass",1,1,1,"41","dior",26207,"m","71013","y","n","y","y","st","madi","f","1","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Spiruridae"," Mastophorus"," dipodomis"
1992,"5pgrass",1,1,1,"41","dior",26207,"m","71013","y","n","y","y","feces","nega","na","na","trap_41","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,1,"58","disp",26208,"f","69726","y","n","y","y","si","cape","na","2","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,1,1,"58","disp",26208,"f","69726","y","n","y","y","si","hysp","na","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,1,1,"58","disp",26208,"f","69726","y","n","y","y","feces","nega","na","na","si_in_duod_&_ileum_2_diff_species_of_nema","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,1,"79","pgfv",26209,"m","na","y","n","y","n","feces","unsp","na","na","na",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,1,"103","pgfv",26210,"m","71024","y","n","y","y","cc","lost","na","na","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,1,1,"103","pgfv",26210,"m","71024","y","n","y","y","feces","eree","na","na","nema_in_cc_is_trdi;_trap_103",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," reedi"
1992,"5pgrass",1,1,1,"125","dior",26211,"f","na","y","n","y","y","cc","trsp","f","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,1,1,"125","dior",26211,"f","na","y","n","y","y","feces","nega","na","na","trap_125","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,1,"144","disp",26212,"m","na","y","n","y","y","cc","trel","m","1","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," elatoris"
1992,"5pgrass",1,1,1,"144","disp",26212,"m","na","y","n","y","y","cc","trel","f","1","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," elatoris"
1992,"5pgrass",1,1,1,"144","disp",26212,"m","na","y","n","y","y","feces","ebal","na","na","trdi_in_cc;_trap_144",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," balphai"
1992,"5pgrass",1,1,4,"5","dior",26213,"m","71012","y","n","y","y","feces","nega","na","na","viscera_frozen;completed_1-27-98_SKH","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,4,"5","dior",26213,"m","71012","y","n","y","y","cc","trsp","f","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,1,4,"5","dior",26213,"m","71012","y","n","y","y","cc","hede","f","4","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1992,"5pgrass",1,1,4,"22","pgfv",26214,"f","71023","y","n","y","n","feces","nega","na","na","trap_22;_viscera_frozen--examined_9/27/95/dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,4,"23","dior",26215,"m","71011","y","n","y","n","feces","nega","na","na","trap_23;_viscera_frozen--examined_8/21/95/dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,4,"34","dior",26216,"m","71009","y","n","y","y","feces","nega","na","na","trap_34;_viscera_frozen_for_later_exam_completed_1-26-98_SKH","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,4,"34","dior",26216,"m","71009","y","n","y","y","cc","trsp","f","2","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,1,4,"56","pgfv",26217,"f","71022","y","n","y","n","feces","nega","na","na","trap_56;_viscera_frozen--examined_9/27/95/ww","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,4,"57","disp",26218,"f","71002","y","y","y","y","si","hysp","na","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,1,4,"57","disp",26218,"f","71002","y","y","y","y","ecto","flea","na","na","na","Animalia","Arthropoda","Insecta",NA," Siphonaptera",NA,NA,NA," sp"
1992,"5pgrass",1,1,4,"57","disp",26218,"f","71002","y","y","y","y","ecto","lice","na","na","na","Animalia","Arthropoda","Insect",NA,"Phthriaptera; Polotitas"," Mallophaga; Anoplura",NA,NA," NA"
1992,"5pgrass",1,1,4,"57","disp",26218,"f","71002","y","y","y","y","feces","ebal","na","na","trap_57;_examined_9/22/95/dts;_cest_found_in_petri_dish",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," balphai"
1992,"5pgrass",1,1,4,"78","disp",26219,"m","71008","y","y","y","y","si","unce","na","5","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,1,4,"78","disp",26219,"m","71008","y","y","y","y","cc","hede","f","4","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1992,"5pgrass",1,1,4,"78","disp",26219,"m","71008","y","y","y","y","ecto","flea","na","3","na","Animalia","Arthropoda","Insecta",NA," Siphonaptera",NA,NA,NA," sp"
1992,"5pgrass",1,1,4,"78","disp",26219,"m","71008","y","y","y","y","feces","ebal","na","na","trap_8;_cest_in_poor_shape;_visc_froz--exam_9/25/95/ww",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," balphai"
1992,"5pgrass",1,1,4,"91","pgfv",26220,"m","na","y","n","n","n","feces","nega","na","na","trap_91;_viscera_frozen_for_later_exam","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,4,"103","dior",26221,"m","71010","y","n","y","y","si","lost","na","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,1,4,"103","dior",26221,"m","71010","y","n","y","y","cc","trel","f","11","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," elatoris"
1992,"5pgrass",1,1,4,"103","dior",26221,"m","71010","y","n","y","y","cc","trel","m","5","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," elatoris"
1992,"5pgrass",1,1,4,"103","dior",26221,"m","71010","y","n","y","y","feces","nega","na","na","viscera_frozen--examined_9/27/95/ww","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,4,"128","pgfv",26222,"f","na","y","n","y","n","feces","nega","na","na","viscera_frozen--examined_8/22/95;_trap_128","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,1,5,"102","pgfv",26223,"m","na","y","n","n","n","feces","lost","na","na","feces_sample_lost;_viscera_frozen_for_later_exam",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,2,1,"5","pgfv",26224,"m","na","y","n","y","n","feces","nega","na","na","trap_5","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,1,"11","pgfv",26225,"na","na","n","n","n","n","feces","na","na","na","trap_11;_26226_in_same_trap;_viscera_frozen--later_exam",NA,NA,NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,1,"11","pgfv",26226,"m","na","y","n","y","n","feces","nega","na","na","trap_11;_caught_with_26225","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,1,"47","pgfv",26227,"m","71025","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,1,"58","pgfv",26228,"m","na","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,1,"83","onar",26229,"f","na","y","n","y","y","si","hysp","l","1","larval_cest_in_ileum",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,2,1,"83","onar",26229,"f","na","y","n","y","y","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,1,"95","remn",26230,"m","na","y","n","y","n","feces","lost","na","na","feces_sample_lost",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,2,1,"11","pgfv",26231,"m","na","y","n","y","n","feces","eree","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," reedi"
1992,"5pgrass",1,2,1,"13","remn",26232,"f","69746","y","n","y","n","feces","lost","na","na","feces_sample_lost;_insect_parts_in_stomach",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,2,1,"14","dior",26233,"m","71014","y","n","y","y","cc","hede","m","2","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1992,"5pgrass",1,2,1,"14","dior",26233,"m","71014","y","n","y","y","cc","hede","f","1","na","Animalia","Nematoda","Secernentea",NA,"Ascaridida",NA,"Oxyuridae"," Heteromyoxyuris"," deserti"
1992,"5pgrass",1,2,1,"14","dior",26233,"m","71014","y","n","y","y","cc","trdi","m","1","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," dipodomis"
1992,"5pgrass",1,2,1,"14","dior",26233,"m","71014","y","n","y","y","cc","trdi","f","1","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," dipodomis"
1992,"5pgrass",1,2,1,"14","dior",26233,"m","71014","y","n","y","y","feces","nega","na","na","cc_is_trdi_&_t._deserti","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,4,"19","onar",26234,"m","69751","y","n","y","y","st","nema","na","na","na","Animalia","Nematoda",NA,NA,NA,NA,NA,NA," sp"
1992,"5pgrass",1,2,4,"19","onar",26234,"m","69751","y","n","y","y","si","cest","na","na","na","Animalia","Platyhelminthes"," cestode",NA,NA,NA,NA,NA," sp"
1992,"5pgrass",1,2,4,"19","onar",26234,"m","69751","y","n","y","y","feces","nega","na","na","cest_in_ileum","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,4,".","pgfv",26235,"m","na","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,4,"56","spsp",26236,"m","na","y","n","y","y","st","madi","f","1","na","Animalia","Nematoda","Secernentea",NA,"Spirurida",NA,"Spiruridae"," Mastophorus"," dipodomis"
1992,"5pgrass",1,2,4,"56","spsp",26236,"m","na","y","n","y","y","si","hyci","na","1","6_parts_strobilia,_badly_decomposed","Animalia","Platyhelminthes","Cestoda",NA,"Cyclophylidea",NA,"Hymenolepididae"," Hymenolepis"," citelli"
1992,"5pgrass",1,2,4,"56","spsp",26236,"m","na","y","n","y","y","cc","citr","f","2","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,2,4,"56","spsp",26236,"m","na","y","n","y","y","cc","citr","m","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,2,4,"56","spsp",26236,"m","na","y","n","y","y","feces","nega","na","na","viscera_frozen--examined_9/19/95/ww;_cest_poor;_one_scol","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,4,"69","dior",26237,"m","71015","y","n","y","n","feces","nega","na","na","viscera_frozen--examined_9/21/95/dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,4,"78","pgfv",26238,"f","na","y","n","y","n","feces","nega","na","na","na","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,2,4,"81","disp",26239,"m","71001","y","n","y","y","feces","esch","na","na","viscera_frozen--examined_8/21/95/dts",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," scholtysecki"
1992,"5pgrass",1,2,4,"81","disp",26239,"m","71001","y","n","y","y","cc","tror","f","1","viscera_frozen--examined_8/21/95/dts_trichuris_spp._to_be_validated_12/98",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,3,1,"12","pgfv",26245,"m","71029","y","n","n","n","feces","nega","na","na","trap_12;_viscera_frozen;_jar_labled_in_rm_275--9/10/92","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,3,1,"10","dior",26246,"f","71017","y","n","y","n","feces","nega","na","na","trap_106;_viscera_frozen--examined_9/12/95/dts","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,3,4,"23","dior",26247,"f","71016","y","n","y","y","cc","trel","m","11","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," elatoris"
1992,"5pgrass",1,3,4,"23","dior",26247,"f","71016","y","n","y","y","cc","trel","f","2","na","Animalia","Nematoda","Adenophorea",NA,"Trichurida",NA,"Trichuridae"," Trichuris"," elatoris"
1992,"5pgrass",1,3,4,"23","dior",26247,"f","71016","y","n","y","y","feces","nega","na","na","viscera_frozen--examined_9/29/95/dts;_trap_23","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,3,4,"34","onar",26248,"f","na","y","n","y","n","feces","eper","na","na","na",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," peromysci"
1992,"5pgrass",1,3,4,"74","pgfv",26249,"f","71028","y","n","y","n","feces","nega","na","na","trap_74","Animalia","Platyhelminthes (eggs negative)",NA,NA,NA,NA,NA,NA," NA"
1992,"5pgrass",1,3,4,"80","disp",26250,"m","na","y","y","y","y","si","unne","na","2","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,3,4,"80","disp",26250,"m","na","y","y","y","y","ecto","mear","na","8","na",NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,"5pgrass",1,3,4,"80","disp",26250,"m","na","y","y","y","y","feces","elan","na","na","trap_80;_viscera_frozen--examined_4/29/94/ww",NA,"Apicomplexa","Conoidasida",NA,"Eucoccidiorida",NA,"Eimeriidae"," Eimeria"," langebarteli"
