"DATE","SEASON","YEAR","PLOT","TRAP","RECAP","TAG_1_LT","TAG_2_RT","PIT_TAG","SEX","AGE","MASS","Comments","Capture_Site","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","count"
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-346-516","M","J","350","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-374-622","F","J","400","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-374-268","F","A","575","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-366-088","M","J","375","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-370-340","F","J","375","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-520-635","F","J","375","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-348-825","M","A","1200","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-516-835","F","J","350","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-349-270","F","J","500","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-378-832","M","A","800","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-347-124","F","J","350","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-516-375","F","j","400","","TravelLodge2","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-514-303","F","A","600","","High Ridge","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-379-858","F","A","800","","High Ridge","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-338-628","F","J","350","","High Ridge","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-513-887","F","J","350","","High Ridge","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-337-842","M","J","375","","High Ridge","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-517-635","M","A","1100","","High Ridge","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-338-268","M","A","950","","I-40&Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-552-369","F","A","680","","I-40&Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-340-618","M","A","550","","I-40&Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-520-122","F","J","390","","I-40&Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-344-258","M","A","930","","I-40&Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-573-307","F","A","750","","I-40&Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/13/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-353-626","F","A","1000","","I-40&Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-370-868","F","A","460","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-367-573","M","A","470","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-345-866","F","A","480","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-381-804","F","J","380","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-516-315","F","A","680","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-381-282","F","J","280","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-362-039","M","A","500","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-357-319","M","J","320","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-350-524","F","A","440","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-377-635","M","A","650","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-369-288","M","A","600","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-339-844","M","A","650","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-346-843","M","A","1000+","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-382-075","F","A","750","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-363-849","F","A","750","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-358-607","F","A","500","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-352-575","M","A","560","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-338-836","","A","560","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-374-768","F","A","460","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-358-870","F","A","650","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-337-044","M","A","930","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-369-818","F","A","740","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-354-297","F","A","700","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-515-844","M","A","900","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/16/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-368-360","F","A","700","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-374-537","F","A","800","","Los Calinos","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-341-318","F","J","550","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-517-271","F","A","850","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-354-866","M","A","750","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-359-305","F","A","600","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-360-311","F","J","550","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-343-042","F","J","550","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-374-288","F","A","650","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-525-375","M","J","600","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-353-017","M","A","600","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-382-871","F","J","500","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-335-779","F","J","375","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-378-784","F","J","400","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-371-300","F","J","400","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-335-566","M","A","675","2nd tag- HOME AGAIN 690E193F","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-338-316","M","A","550","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-367-537","F","J","400","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-374-057","M","J","500","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-340-861","F","J","425","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-537-551","F","A","950","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-350-562","F","J","420","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-368-821","M","J","575","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-512-819","M","A","950","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-363-523","M","J","625","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-571-306","M","J","475","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-517-014","F","A","700","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-566-106","M","J","500","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-533-311","M","A","600","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-516-559","F","A","725","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-356-125","M","A","650","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-376-102","F","J","500","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-383-823","M","J","475","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-364-884","F","J","450","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-367-598","M","J","625","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-348-003","F","A","525","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-518-543","F","A","650","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-354-098","M","J","675","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-381-354","F","J","400","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-360-589","F","A","850","","Bosque Farms","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-360-285","M","J","675","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-535-269","M","A","775","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-362-828","M","A","700","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-336-894","M","J","500","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-364-098","F","A","600","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-362-782","F","J","600","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-360-109","M","A","825","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-572-305","M","A","650","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-364-539","M","J","625","2nd tag- HOME AGAIN 2C46JF7101","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-339-520","M","A","775","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-369-100","F","A","700","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-373-356","F","A","600","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-379-826","F","A","750","","Cloud View","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-563-102","F","A","800","","Lomas & Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-372-512","F","A","650","2nd tag- HOME AGAIN 113E776038","Lomas & Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-348-550","F","J","350","","Lomas & Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-376-876","M","A","1200","","Lomas & Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-352-617","F","A","650","","Lomas & Tramway","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-363-081","M","A","800","","White/LosLunas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-372-877","F","A","600","","White/LosLunas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-570-122","F","J","500","","White/LosLunas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-383-894","F","J","450","","White/LosLunas","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-362-054","M","J","350","","Juan TOBO","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-345-596","F","A","600","","Juan TOBO","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-335-122","M","A","1100","","Juan TOBO","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"7/27/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-374-813","F","A","625","","Juan TOBO","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-369-771","M","A","560","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-354-810","M","J","460","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-363-530","M","A","620","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-515-800","M","A","560","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-521-559","F","A","800","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-381-798","F","A","850","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-369-049","M","A","600","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-560-526","F","A","550","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-335-876","F","A","400","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-362-891","M","A","1000+","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-516-030","F","A","800","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-516-891","F","A","500","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-340-286","F","A","560","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-541-795","M","A","600","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-348-634","F","A","520","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-342-057","F","A","550","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-335-782","M","A","570","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-381-032","F","A","500","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-361-269","F","A","530","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-526-512","M","A","560","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
"8/3/2012","SUMMER",2012,"F",NA,"RELEASE",NA,NA,"070-367-257","F","A","950","","Bernado","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","Cynomys","gunnisoni",1
