"Date","Mound.ID","Animal.ID","Capture.Type","Sex","Repro","Animal.Mass","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","site","count"
"10/28/2006",6905,210,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",5105,213,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",4705,228,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",8905,239,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",2205,264,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",3705,272,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",3405,277,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",12405,285,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",4505,318,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",12705,358,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",8505,361,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",5205,365,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",16905,370,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",6205,382,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",2705,392,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",10905,405,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",16105,407,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",605,408,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",6505,412,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",14305,420,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",9005,422,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",3905,423,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",7605,426,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"10/28/2006",1505,427,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",5105,213,"RC","F","PL",137,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",4705,228,"RC","F","PL",134,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",12905,234,"RC","M","SC",163,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",4205,235,"RC","M","SC",166,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",5505,238,"RC","M","SC",158,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",7205,241,"RC","M","SC",181,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",2205,264,"RC","M","NS",153,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",3705,272,"RC","F","PL",140,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",3405,277,"RC","M","SC",157,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",7105,280,"RC","F","PL",130,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",11105,281,"RC","M","SC",145,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",12405,285,"RC","M","SC",153,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",8105,295,"RC","F","PL",133,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",15705,306,"RC","M","SC",158,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",4505,318,"RC","F","PL",133,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",15805,324,"RC","M","SC",151,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",7205,327,"RC","M","SC",162,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",9805,353,"RC","M","NS",165,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",12705,358,"RC","F","PL",127,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",6105,360,"RC","F","PL",132,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",8505,361,"RC","M","SC",169,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",5405,365,"RC","F","RL",120,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",16905,370,"RC","M","SC",153,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",6205,382,"RC","M","SC",164,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",2705,392,"RC","M","NS",138,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",15705,395,"RC","M","SC",180,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",2305,398,"RC","F","E",127,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",9805,400,"RC","F","RL",140,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",7105,403,"RC","M","SC",156,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",10905,405,"RC","F","RL",121,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",13505,406,"RC","F","RL",141,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",16105,407,"RC","F","NR",134,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",605,408,"RC","M","SC",163,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",10905,419,"RC","M","SC",144,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",14305,420,"RC","F","NR",123,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",9005,422,"RC","F","PL",126,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",3905,423,"RC","F","NR",113,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",8505,425,"RC","F","E",119,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",7605,426,"RC","F","E",127,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",15905,428,"N","M","NS",91,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",16105,429,"N","M","NS",93,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",16905,430,"N","F","PL",113,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/24/2006",2205,431,"N","F","NR",82,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",5905,184,"RC","F","E",151,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",6905,210,"RC","F","PL",133,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",5105,213,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",4705,228,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",3205,232,"RC","M","SC",176,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",12905,234,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",4205,235,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",5505,238,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",8905,239,"RC","M","SC",142,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",7205,241,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",2205,264,"RC","M","SC",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",7805,270,"RC","F","RL",142,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",3705,272,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",3405,277,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",7105,280,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",12405,285,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",8105,295,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",15705,306,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",4505,318,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",12805,321,"RC","M","SC",161,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",9405,324,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",18205,353,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",12705,358,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",6105,360,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",8505,361,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",3805,364,"RC","M","SC",158,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",5405,365,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",16905,370,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",5005,376,"RC","M","SC",139,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",6205,382,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",2705,392,"RC","M","SC",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",2305,398,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",9805,400,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",10905,405,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",16105,407,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",605,408,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",11905,417,"RC","M","SC",148,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",14805,419,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",14305,420,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",9005,422,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",3905,423,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",14805,425,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",7605,426,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",1505,427,"RC","F","NR",115,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",15905,428,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",605,432,"N","F","PL",132,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/25/2006",14805,433,"N","F","NR",127,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",6905,210,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",5105,213,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",10005,234,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",4205,235,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",5105,238,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",7205,241,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",2205,264,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",3705,272,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",3405,277,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",7105,280,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",7205,280,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",11205,281,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",12405,285,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",8105,295,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",15705,306,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",4505,318,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",15805,324,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",12705,358,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",5905,360,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",3805,364,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",5405,365,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",1505,370,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",5005,376,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",3905,382,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",2305,398,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",9805,400,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",13005,401,"RC","F","PL",117,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",10905,405,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",13505,406,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",16105,407,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",605,408,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",11905,417,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",14805,419,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",14305,420,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",9005,422,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",3905,423,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",7605,426,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",1505,427,"RC","F","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",15905,428,"RC","M","-888",-888,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"11/26/2006",605,434,"N","F","PL",127,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",5905,184,"RC","F","PL",163,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",6905,210,"RC","F","E",140,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",5105,213,"RC","F","PL",140,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",3205,232,"RC","M","SC",181,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",12905,234,"RC","M","SC",160,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",4205,235,"RC","M","SC",165,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",5505,238,"RC","M","SC",158,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",8905,239,"RC","M","SC",146,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",6505,240,"RC","M","SC",154,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",2205,264,"RC","M","SC",152,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",3705,272,"RC","F","PL",148,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",3405,277,"RC","M","SC",156,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",7105,280,"RC","F","PL",136,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",8105,295,"RC","F","PL",140,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",15705,306,"RC","M","SC",159,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",4505,318,"RC","F","-888",168,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",15805,324,"RC","M","SC",149,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",18205,353,"RC","M","SC",171,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",12705,358,"RC","F","RL",128,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
"12/15/2006",6105,360,"RC","F","PL",134,"Animalia","Chordata","Mammalia","Rodentia","Heteromyidae","Dipodomys","spectabilis","KR_mark_recap",1
