"time","grid","trap","l_ear","r_ear","sex","age","weight","hindft","count","date"
NA,"bonrip","2b","1889","1890","f","a","1225","128",1,"2005-08-09"
NA,"bonrip","10c","1863","1864","m","j","825","108",1,"2005-08-09"
NA,"bonrip","1b","1885","1854","m","j","675","106",1,"2005-08-09"
NA,"bonrip","3a","1879","1880","m","j","800","105",1,"2005-08-09"
NA,"bonrip","8e","1861","1862","f","j","875","122",1,"2005-08-09"
NA,"bonrip","1e","1883","1884","f","j","900","114",1,"2005-08-09"
NA,"bonrip","3b","1881","1882","f","j","825","109",1,"2005-08-09"
NA,"bonrip","6e","1873","1874","f","j","675","105",1,"2005-08-09"
NA,"bonrip","2e","1891","1892","f","j","650","97",1,"2005-08-09"
NA,"bonrip","3c","1899","1820","m","a","1575","143",1,"2005-08-10"
NA,"bonrip","7c","1510","1515","m","a","1650","141",1,"2005-08-10"
NA,"bonrip","1c","1848","1847","f","a","1375","138",1,"2005-08-10"
NA,"bonrip","8a","1615","1608","f","a","1950","136",1,"2005-08-10"
NA,"bonrip","5a","1903","1904","f","a","1550","135",1,"2005-08-10"
NA,"bonrip","6b","1858","1857","f","a","1250","130",1,"2005-08-10"
NA,"bonrip","4c","1877","1878",NA,"a","1275",NA,1,"2005-08-10"
NA,"bonrip","3d","1811","1812",NA,"a","1500",NA,1,"2005-08-10"
NA,"bonrip","10c","1634","1635",NA,"a","1525",NA,1,"2005-08-10"
NA,"bonrip","8c","1867","1868",NA,"a","1825",NA,1,"2005-08-10"
NA,"bonrip","6c","1618","1619",NA,"a","1650","128",1,"2005-08-10"
NA,"bonrip","7b","1861","1862","f","j","800",NA,1,"2005-08-10"
NA,"bonrip","1a","1907","1908","f","j","925","114",1,"2005-08-10"
NA,"bonrip","10b","1893","1894","f","j","775","111",1,"2005-08-10"
NA,"bonrip","5d","1905","1906","f","j","700","107",1,"2005-08-10"
NA,"bonrip","2e","1911","1912","f","j","800","106",1,"2005-08-10"
NA,"bonrip","2b","1909","1910","f","j","625","97",1,"2005-08-10"
NA,"bonrip","6a","1901","1902","f","j","675","97",1,"2005-08-10"
NA,"bonrip","1e","1891","1892",NA,"j","700",NA,1,"2005-08-10"
NA,"bonrip","10b","1865","1866",NA,NA,NA,NA,1,"2005-08-11"
NA,"bonrip","2d","1925","1926","m","a","1415","141",1,"2005-08-11"
NA,"bonrip","9c","1867","1868","f","a","1750",NA,1,"2005-08-11"
NA,"bonrip","10e","1634","1635","f","a","1625","137",1,"2005-08-11"
NA,"bonrip","8a","1858","1857",NA,"a","1150",NA,1,"2005-08-11"
NA,"bonrip","7b","1869","1870",NA,"a","1275",NA,1,"2005-08-11"
NA,"bonrip","1b","1848","1847",NA,"a","1300",NA,1,"2005-08-11"
NA,"bonrip","3b","1887","1888",NA,"a","1300",NA,1,"2005-08-11"
NA,"bonrip","6e","1875","1876",NA,"a","1375",NA,1,"2005-08-11"
NA,"bonrip","4c","1903","1904",NA,"a","1560",NA,1,"2005-08-11"
NA,"bonrip","6b","1618","1619",NA,"a","1600",NA,1,"2005-08-11"
NA,"bonrip","10a","1615","1608",NA,"a","2000",NA,1,"2005-08-11"
NA,"bonrip","4b","1899","1820",NA,"a","2050",NA,1,"2005-08-11"
NA,"bonrip","7a","1917","1918","f","j","825","113",1,"2005-08-11"
NA,"bonrip","8c","1915","1916","f","j","725","112",1,"2005-08-11"
NA,"bonrip","1c","1923","1924","f","j","630","105",1,"2005-08-11"
NA,"bonrip","6a","1921","1922","f","j","710","104",1,"2005-08-11"
NA,"bonrip","3e","1891","1892",NA,"j","650",NA,1,"2005-08-11"
NA,"bonrip","6d","1919","1920",NA,"j","650",NA,1,"2005-08-11"
NA,"bonrip","2e","1911","1912",NA,"j","725",NA,1,"2005-08-11"
NA,"bonrip","6c","1873","1874",NA,"j","760",NA,1,"2005-08-11"
NA,"bonrip","2a","1879","1880",NA,"j","830",NA,1,"2005-08-11"
NA,"bonrip","9a","1913","1914",NA,"j","190","60",1,"2005-08-11"
NA,"bonrip","5d","1905","1905",NA,NA,NA,NA,1,"2005-08-12"
NA,"bonrip","9c","1929","1930","m","a","1180","138",1,"2005-08-12"
NA,"bonrip","10b","1865","1866",NA,"a","1110",NA,1,"2005-08-12"
NA,"bonrip","10a","1858","1857",NA,"a","1200",NA,1,"2005-08-12"
NA,"bonrip","3c","1887","1888",NA,"a","1240",NA,1,"2005-08-12"
NA,"bonrip","2b","1889","1890",NA,"a","1250",NA,1,"2005-08-12"
NA,"bonrip","5e","1875","1876",NA,"a","1270",NA,1,"2005-08-12"
NA,"bonrip","3e","1811","1812",NA,"a","1440",NA,1,"2005-08-12"
NA,"bonrip","10c","1634","1635",NA,"a","1490",NA,1,"2005-08-12"
NA,"bonrip","6c","1510","1515",NA,"a","1660",NA,1,"2005-08-12"
NA,"bonrip","9a","1867","1868",NA,"a","1725",NA,1,"2005-08-12"
NA,"bonrip","10e","1927","1928","m","j","725","107",1,"2005-08-12"
NA,"bonrip","2c","1885","1854",NA,"j","700",NA,1,"2005-08-12"
NA,"bonrip","1e","1911","1912",NA,"j","730",NA,1,"2005-08-12"
NA,"bonrip","6d","1873","1874",NA,"j","750",NA,1,"2005-08-12"
NA,"bonrip","8d","1915","1916",NA,"j","750",NA,1,"2005-08-12"
NA,"bonrip","8a","1861","1862",NA,"j","775",NA,1,"2005-08-12"
NA,"bonrip","3b","1879","1880",NA,"j","790",NA,1,"2005-08-12"
NA,"bonrip","7b","1917","1918",NA,"j","790",NA,1,"2005-08-12"
NA,"bonrip","4d","1881","1882",NA,"j","830",NA,1,"2005-08-12"
NA,"bonrip","2a","1907","1908",NA,"j","840",NA,1,"2005-08-12"
NA,"bonrip","3b","1887","1895","m","a","1580","145",1,"2005-11-08"
NA,"bonrip","6c","1618","1619",NA,"a","1480",NA,1,"2005-11-08"
NA,"bonrip","8a","1510","1515",NA,"a","1680",NA,1,"2005-11-08"
NA,"bonrip","2d","1899","1820",NA,"a","1730",NA,1,"2005-11-08"
NA,"bonrip","6e","1615","1608",NA,"a","1800",NA,1,"2005-11-08"
NA,"bonrip","5a","1971","1872",NA,"a","1860",NA,1,"2005-11-08"
NA,"bonrip","3b","1879","1880","f","a","1490","135",1,"2005-11-09"
NA,"bonrip","2e","1891","1892","f","a","1520","135",1,"2005-11-09"
NA,"bonrip","7b","1618","1619",NA,"a","1400",NA,1,"2005-11-09"
NA,"bonrip","4d","1903","1904",NA,"a","1490",NA,1,"2005-11-09"
NA,"bonrip","9c","1867","1868",NA,"a","1560",NA,1,"2005-11-09"
NA,"bonrip","5e","1615","1608",NA,"a","1580",NA,1,"2005-11-09"
NA,"bonrip","8b","1510","1515",NA,"a","1600",NA,1,"2005-11-09"
NA,"bonrip","9b","1634","1635",NA,"a","1600",NA,1,"2005-11-09"
NA,"bonrip","3a","1887","1895",NA,"a","1620",NA,1,"2005-11-09"
NA,"bonrip","4d","1899","1820","m","a","1710","140",1,"2005-11-10"
NA,"bonrip","2e","1839","1840","m","a","1510","135",1,"2005-11-10"
NA,"bonrip","7a","1879","1880","f","a","1360","133",1,"2005-11-10"
NA,"bonrip","3e","1891","1892",NA,"a","1380",NA,1,"2005-11-10"
NA,"bonrip","7e","1618","1619",NA,"a","1500",NA,1,"2005-11-10"
NA,"bonrip","4c","1887","1895",NA,"a","1540",NA,1,"2005-11-10"
NA,"bonrip","5d","1615","1608",NA,"a","1560",NA,1,"2005-11-10"
NA,"bonrip","7c","1858","1857",NA,"a","1580",NA,1,"2005-11-10"
NA,"bonrip","9b","1510","1515",NA,"a","1580",NA,1,"2005-11-10"
NA,"bonrip","6a","1871","1872",NA,"a","1690",NA,1,"2005-11-10"
NA,"bonrip","8a","1510","1515",NA,NA,NA,NA,1,"2005-11-11"
NA,"bonrip","10e","1927","1928","m","a","1370","140",1,"2005-11-11"
NA,"bonrip","9d","1931","1932","f","a","1400","142",1,"2005-11-11"
NA,"bonrip","8c","1618","1619",NA,"a","1350",NA,1,"2005-11-11"
NA,"bonrip","1e","1891","1892",NA,"a","1370",NA,1,"2005-11-11"
NA,"bonrip","4b","1887","1895",NA,"a","1440",NA,1,"2005-11-11"
NA,"bonrip","1c","1839","1840",NA,"a","1450",NA,1,"2005-11-11"
NA,"bonrip","3c","1903","1904",NA,"a","1460",NA,1,"2005-11-11"
NA,"bonrip","7e","1858","1857",NA,"a","1460",NA,1,"2005-11-11"
NA,"bonrip","7b","1510","1515",NA,"a","1490",NA,1,"2005-11-11"
NA,"bonrip","5c","1615","1608",NA,"a","1530",NA,1,"2005-11-11"
NA,"bonrip","9a","1867","1868",NA,"a","1560",NA,1,"2005-11-11"
NA,"bonrip","6d","1871","1872",NA,"a","1630",NA,1,"2005-11-11"
NA,"bonrip","3d","1899","1820",NA,"a","1650",NA,1,"2005-11-11"
NA,"bonrip","6b","1875","1876",NA,"a","1680",NA,1,"2005-11-11"
NA,"bonrip","8e","1869","1870",NA,"a","1750",NA,1,"2005-11-11"
NA,"bonrip","1d","1885","1854",NA,"a","1310","135",1,"2005-11-11"
NA,"bonrip","9b","1510","1515",NA,NA,NA,NA,1,"2006-04-08"
NA,"bonrip","7b","1871","1872","m","a","1750","149",1,"2006-04-08"
NA,"bonrip","1c","1863","1864","m","a","1360","145",1,"2006-04-08"
NA,"bonrip","4d","1899","1820","m","a","1660","144",1,"2006-04-08"
NA,"bonrip","4a","1887","1895","m","a","1550","140",1,"2006-04-08"
NA,"bonrip","10a","1865","1866","m","a","1340","138",1,"2006-04-08"
NA,"bonrip","3c","1841","1842","m","a","1480","138",1,"2006-04-08"
NA,"bonrip","4e","1903","1904","f","a","1380","136",1,"2006-04-08"
NA,"bonrip","2c","1875","1876","f","a","1470","135",1,"2006-04-08"
NA,"bonrip","6e","1615","1608","f","a","1530","132",1,"2006-04-08"
NA,"bonrip","8b","1618","1619",NA,"a","1320",NA,1,"2006-04-08"
NA,"bonrip","8d","1510","1515",NA,"a","1510",NA,1,"2006-04-08"
NA,"bonrip","8e","1869","1870",NA,"a","1660",NA,1,"2006-04-08"
NA,"bonrip","9d","1510","1515",NA,NA,NA,NA,1,"2006-04-09"
NA,"bonrip","1e","1848","1847","m","a","1600","140",1,"2006-04-09"
NA,"bonrip","2a","1925","1926","m","a","1550","139",1,"2006-04-09"
NA,"bonrip","10a","1933","1934","f","a","1340","138",1,"2006-04-09"
NA,"bonrip","6c","1875","1876","f","a","1500","133",1,"2006-04-09"
NA,"bonrip","5d","1615","1608","f","a","1430","132",1,"2006-04-09"
NA,"bonrip","2b","1903","1904",NA,"a","1340",NA,1,"2006-04-09"
NA,"bonrip","2c","1863","1864",NA,"a","1340",NA,1,"2006-04-09"
NA,"bonrip","9b","1618","1619",NA,"a","1350",NA,1,"2006-04-09"
NA,"bonrip","10b","1931","1932",NA,"a","1410",NA,1,"2006-04-09"
NA,"bonrip","4d","1887","1895",NA,"a","1460",NA,1,"2006-04-09"
NA,"bonrip","9a","1858","1857",NA,"a","1475",NA,1,"2006-04-09"
NA,"bonrip","4e","1841","1842",NA,"a","1500",NA,1,"2006-04-09"
NA,"bonrip","8a","1510","1515",NA,"a","1530",NA,1,"2006-04-09"
NA,"bonrip","8b","1871","1872",NA,"a","1590",NA,1,"2006-04-09"
NA,"bonrip","3e","1899","1820",NA,"a","1600",NA,1,"2006-04-09"
NA,"bonrip","9e","1869","1870",NA,"a","1710",NA,1,"2006-04-09"
NA,"bonrip","2e","1899","1820",NA,NA,NA,NA,1,"2006-04-10"
NA,"bonrip","4e","1899","1820",NA,NA,NA,NA,1,"2006-04-10"
NA,"bonrip","5c","1615","1608",NA,NA,NA,NA,1,"2006-04-10"
NA,"bonrip","9b","1871","1872","m","a","1600","143",1,"2006-04-10"
NA,"bonrip","10c","1929","1930","m","a","1520","135",1,"2006-04-10"
NA,"bonrip","7a","1937","1938","m","a","1110","119",1,"2006-04-10"
NA,"bonrip","9a","1867","1868","f","a","1470","141",1,"2006-04-10"
NA,"bonrip","5e","1935","1936","f","a","1290","138",1,"2006-04-10"
NA,"bonrip","1e","1863","1864",NA,"a","1280",NA,1,"2006-04-10"
NA,"bonrip","10b","1933","1934",NA,"a","1340",NA,1,"2006-04-10"
NA,"bonrip","10e","1931","1932",NA,"a","1360",NA,1,"2006-04-10"
NA,"bonrip","9d","1618","1619",NA,"a","1375",NA,1,"2006-04-10"
NA,"bonrip","5a","1925","1926",NA,"a","1410",NA,1,"2006-04-10"
NA,"bonrip","2c","1887","1895",NA,"a","1450",NA,1,"2006-04-10"
NA,"bonrip","8a","1510","1515",NA,"a","1450",NA,1,"2006-04-10"
NA,"bonrip","10a","1865","1866",NA,"a","1450",NA,1,"2006-04-10"
NA,"bonrip","6a","1875","1876",NA,"a","1500",NA,1,"2006-04-10"
NA,"bonrip","8b","1869","1870",NA,"a","1625",NA,1,"2006-04-10"
NA,"bonrip","1b","1863","1864",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","1c","1887","1895",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","1d","1925","1926",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","2a","1899","1820",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","2b","1925","1926",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","2d","1887","1895",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","2e","1848","1847",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","3b","1935","1936",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","3c","1903","1904",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","3d","1875","1876",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","4c","1887","1895",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","4d","1903","1904",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","4e","1899","1820",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","5a","1841","1842",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","6b","1841","1842",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","7a","1937","1938",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","7b","1510","1515",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","8a","1869","1870",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","8c","1618","1619",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","9b","1867","1868",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","9d","1871","1872",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","10b","1929","1930",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","10c","1933","1934",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","10e","1931","1932",NA,NA,NA,NA,1,"2006-04-11"
NA,"bonrip","9d","1869","1870","f","a","1780","143",1,"2006-08-15"
NA,"bonrip","6b","1943","1944","f","a","1185","135",1,"2006-08-15"
NA,"bonrip","10a","1933","1934","f","a","1600","135",1,"2006-08-15"
NA,"bonrip","10e","1931","1932","f","a","1450","134",1,"2006-08-15"
NA,"bonrip","7c","1858","1857","f","a","1620","134",1,"2006-08-15"
NA,"bonrip","1d","1958","1957","f","a","1660","132",1,"2006-08-15"
NA,"bonrip","3c","1903","1954","f","a","1340","130",1,"2006-08-15"
NA,"bonrip","7d","1618","1619","f","a","1500","126",1,"2006-08-15"
NA,"bonrip","1e","1959","1960","f","a","1160","125",1,"2006-08-15"
NA,"bonrip","7a","1939","1940","f","a","1180","125",1,"2006-08-15"
NA,"bonrip","4d","1949","1951","m","j","860","108",1,"2006-08-15"
NA,"bonrip","5e","1947","1948","f","j","840","117",1,"2006-08-15"
NA,"bonrip","5a","1945","1946","f","j","980","114",1,"2006-08-15"
NA,"bonrip","3b","1952","1953","f","j","800","110",1,"2006-08-15"
NA,"bonrip","7c","1941","1942","f","j","880","110",1,"2006-08-15"
NA,"bonrip","2e","1955","1956","f","j","720","106",1,"2006-08-15"
NA,"bonrip","4a","1903","1954",NA,NA,NA,NA,1,"2006-08-16"
NA,"bonrip","6d","1618","1619",NA,NA,NA,NA,1,"2006-08-16"
NA,"bonrip","7a","1943","1944",NA,NA,NA,NA,1,"2006-08-16"
NA,"bonrip","7d","1858","1857",NA,NA,NA,NA,1,"2006-08-16"
NA,"bonrip","9a","1931","1932",NA,NA,NA,NA,1,"2006-08-16"
NA,"bonrip","10b","1933","1934",NA,NA,NA,NA,1,"2006-08-16"
NA,"bonrip","2b","1969","1970","m","a","1660","139",1,"2006-08-16"
NA,"bonrip","2e","1885","1854","m","a","1610","136",1,"2006-08-16"
NA,"bonrip","8b","1961","1962","f","a","1350","125",1,"2006-08-16"
NA,"bonrip","4b","1875","1876",NA,"a","1760",NA,1,"2006-08-16"
NA,"bonrip","8a","1963","1964","f","j","740","111",1,"2006-08-16"
NA,"bonrip","2c","1967","1968","f","j","860","111",1,"2006-08-16"
NA,"bonrip","3b","1965","1966","f","j","730","106",1,"2006-08-16"
NA,"bonrip","6e","1981","1982","f",NA,NA,"138",1,"2006-08-17"
NA,"bonrip","8a","1975","1976","f",NA,NA,"136",1,"2006-08-17"
NA,"bonrip","7a","1977","1978","f",NA,NA,"119",1,"2006-08-17"
NA,"bonrip","7d","1979","1980","f",NA,NA,"117",1,"2006-08-17"
NA,"bonrip","9e","1971","1972","f",NA,NA,"116",1,"2006-08-17"
NA,"bonrip","6a","1983","1984","f",NA,NA,"112",1,"2006-08-17"
NA,"bonrip","3c","1987","1988","f",NA,NA,"106",1,"2006-08-17"
NA,"bonrip","1c","1989","1990","f",NA,NA,"102",1,"2006-08-17"
NA,"bonrip","2d","1958","1957",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","3a","1952","1953",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","4b","1985","1986",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","4c","1903","1954",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","4e","1875","1876",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","5d","1947","1948",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","5e","1949","1951",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","6b","1941","1942",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","6d","1618","1619",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","7b","1858","1857",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","8b","1510","1515",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","8e","1869","1870",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","9b","1961","1962",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","10a","1931","1932",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","10b","1933","1934",NA,NA,NA,NA,1,"2006-08-17"
NA,"bonrip","10e","1973","1974","f","a","1230","130",1,"2006-08-17"
NA,"bonrip","3e","1998","1999","m",NA,NA,"116",1,"2006-08-18"
NA,"bonrip","4d","2000","2001","f",NA,NA,"107",1,"2006-08-18"
NA,"bonrip","2b","1957","1958",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","2c","1989","1990",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","4a","1903","1954",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","4c","1952","1953",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","5c","1981","1982",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","6b","1943","1944",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","6d","1618","1619",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","7c","1941","1942",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","8b","1869","1870",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","8c","1939","1940",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","9b","1961","1962",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","10a","1931","1932",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","10b","1993","1994",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","10c","1975","1976",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","10e","1933","1934",NA,NA,NA,NA,1,"2006-08-18"
NA,"bonrip","10b","1995","1996",NA,"j","200","68",1,"2006-08-18"
NA,"bonrip","10b","1991","1992",NA,"j","160","67",1,"2006-08-18"
NA,"bonrip","7a","1510","1515","m","a","1660",NA,1,"2006-08-19"
NA,"bonrip","1a","2004","2005","m","a","1320","134",1,"2006-08-19"
NA,"bonrip","8a","1939","1940","f","a","1110",NA,1,"2006-08-19"
NA,"bonrip","8d","1961","1962","f","a","1230",NA,1,"2006-08-19"
NA,"bonrip","10b","1933","1934","f","a","1260",NA,1,"2006-08-19"
NA,"bonrip","9a","1931","1932","f","a","1320",NA,1,"2006-08-19"
NA,"bonrip","6e","1618","1619","f","a","1360",NA,1,"2006-08-19"
NA,"bonrip","6c","2002","2003","f","a","1000","121",1,"2006-08-19"
NA,"bonrip","6a","1943","1944",NA,"a","1110",NA,1,"2006-08-19"
NA,"bonrip","2e","1959","1960",NA,"a","1260",NA,1,"2006-08-19"
NA,"bonrip","4b","1903","1954",NA,"a","1370",NA,1,"2006-08-19"
NA,"bonrip","6b","1958","1957",NA,"a","1510",NA,1,"2006-08-19"
NA,"bonrip","5e","1947","1948","f","j","920",NA,1,"2006-08-19"
NA,"bonrip","3b","1965","1966",NA,"j","780",NA,1,"2006-08-19"
NA,"bonrip","1c","1955","1956",NA,"j","810",NA,1,"2006-08-19"
NA,"bonrip","3a","1952","1953",NA,"j","890",NA,1,"2006-08-19"
NA,"bonrip","8a","1510","1515","m","a","1700",NA,1,"2006-11-14"
NA,"bonrip","2d","1989","1990","f","a","1200",NA,1,"2006-11-14"
NA,"bonrip","9b","1975","1976","f","a","1550",NA,1,"2006-11-14"
NA,"bonrip","4c","2000","2001","f","a","1560",NA,1,"2006-11-14"
NA,"bonrip","6e","1945","1946","f","a","1650",NA,1,"2006-11-14"
NA,"bonrip","5b","1875","1876","f","a","1760",NA,1,"2006-11-14"
NA,"bonrip","7e","1510","1515","m","a","1740",NA,1,"2006-11-15"
NA,"bonrip","1c","1989","1990","f","a","1140",NA,1,"2006-11-15"
NA,"bonrip","3e","2000","2001","f","a","1530",NA,1,"2006-11-15"
NA,"bonrip","6d","1941","1942","f","a","1540",NA,1,"2006-11-15"
NA,"bonrip","10b","1961","1962","f","a","1540",NA,1,"2006-11-15"
NA,"bonrip","2d","2090","2095","f","a","1290","143",1,"2006-11-15"
NA,"bonrip","4d","2084","2098","f","a","1430","141",1,"2006-11-15"
NA,"bonrip","8a","1858","1857","f","a","1640",NA,1,"2006-11-16"
NA,"bonrip","2d","1989","1990",NA,"a","1060",NA,1,"2006-11-16"
NA,"bonrip","2c","2000","2001",NA,"a","1420",NA,1,"2006-11-16"
NA,"bonrip","6d","1941","1942",NA,"a","1440",NA,1,"2006-11-16"
NA,"bonrip","10b","1961","1962",NA,"a","1520",NA,1,"2006-11-16"
NA,"bonrip","7d","1510","1515",NA,"a","1620",NA,1,"2006-11-16"
NA,"bonrip","3e","1875","1876",NA,"a","1810",NA,1,"2006-11-16"
NA,"bonrip","6c","1945","1946",NA,"a","1820",NA,1,"2006-11-16"
NA,"bonrip","10b","1929","1930","m","a","1580",NA,1,"2006-11-17"
NA,"bonrip","10c","1931","1932","f","a","1420",NA,1,"2006-11-17"
NA,"bonrip","7a","2049","2050","f","a","1440","138",1,"2006-11-17"
NA,"bonrip","4e","1989","1990",NA,"a","1090",NA,1,"2006-11-17"
NA,"bonrip","4d","2000","2001",NA,"a","1310",NA,1,"2006-11-17"
NA,"bonrip","6a","1941","1942",NA,"a","1370",NA,1,"2006-11-17"
NA,"bonrip","2b","2084","2098",NA,"a","1390",NA,1,"2006-11-17"
NA,"bonrip","6d","1510","1515",NA,"a","1530",NA,1,"2006-11-17"
NA,"bonrip","4a","1945","1946",NA,"a","1550",NA,1,"2006-11-17"
NA,"bonrip","8c","1858","1857",NA,"a","1600",NA,1,"2006-11-17"
NA,"bonrip","6b","1875","1876",NA,"a","1710",NA,1,"2006-11-17"
NA,"bonrip","4d","2002","2003","m",NA,"1560","140",1,"2007-02-20"
NA,"bonrip","9c","1975","1976","f",NA,"1580","145",1,"2007-02-20"
NA,"bonrip","1c","2000","2001","f",NA,"1480","142",1,"2007-02-20"
NA,"bonrip","3d","2084","2098","f",NA,"1560","140",1,"2007-02-20"
NA,"bonrip","4c","1947","1948","f",NA,"1520","138",1,"2007-02-20"
NA,"bonrip","6c","1941","1942","f",NA,"1600","138",1,"2007-02-20"
NA,"bonrip","7c","1945","1946","f",NA,"1600","136",1,"2007-02-20"
NA,"bonrip","2a","2006","2007","f",NA,"1620","135",1,"2007-02-20"
NA,"bonrip","10c","1510","1515","m","a","1620","145",1,"2007-02-20"
NA,"bonrip","10c","1973","1974","f",NA,NA,NA,1,"2007-02-21"
NA,"bonrip","8d","2013","2051","f",NA,"1480","150",1,"2007-02-21"
NA,"bonrip","6a","2009","2010","f",NA,"1320","138",1,"2007-02-21"
NA,"bonrip","4d","2084","2098",NA,NA,"1330",NA,1,"2007-02-21"
NA,"bonrip","1b","2000","2001",NA,NA,"1400",NA,1,"2007-02-21"
NA,"bonrip","3e","2002","2003",NA,NA,"1480",NA,1,"2007-02-21"
NA,"bonrip","4b","1947","1948",NA,NA,"1480",NA,1,"2007-02-21"
NA,"bonrip","9c","1975","1976",NA,NA,"1520",NA,1,"2007-02-21"
NA,"bonrip","6c","1941","1942",NA,NA,"1560",NA,1,"2007-02-21"
NA,"bonrip","9a","1510","1515",NA,NA,"1560",NA,1,"2007-02-21"
NA,"bonrip","1b","2014","2015","m",NA,"1280","132",1,"2007-02-22"
NA,"bonrip","6d","2016","2017","f",NA,"1360","135",1,"2007-02-22"
NA,"bonrip","2e","2000","2001",NA,NA,"1440",NA,1,"2007-02-22"
NA,"bonrip","6a","1941","1942",NA,NA,"1460",NA,1,"2007-02-22"
NA,"bonrip","10a","1973","1974",NA,NA,"1500",NA,1,"2007-02-22"
NA,"bonrip","8a","1510","1515",NA,NA,"1540",NA,1,"2007-02-22"
NA,"bonrip","2b","2006","2007",NA,NA,"1580",NA,1,"2007-02-22"
NA,"bonrip","4c","1947","1948",NA,NA,NA,NA,1,"2007-02-22"
NA,"bonrip","4d","2084","2098",NA,NA,NA,NA,1,"2007-02-22"
NA,"bonrip","5c","2002","2003",NA,NA,NA,NA,1,"2007-02-22"
NA,"bonrip","7c","1945","1946",NA,NA,NA,NA,1,"2007-02-22"
NA,"bonrip","9b","1975","1976",NA,NA,NA,NA,1,"2007-02-22"
NA,"bonrip","7a","2059","2062","f",NA,"1480","143",1,"2007-02-23"
NA,"bonrip","9b","2018","2019","f",NA,"1560","143",1,"2007-02-23"
NA,"bonrip","4d","2012","2054","f",NA,"1300","130",1,"2007-02-23"
NA,"bonrip","4e","2084","2098",NA,NA,"1340",NA,1,"2007-02-23"
NA,"bonrip","1c","2000","2001",NA,NA,"1380",NA,1,"2007-02-23"
